file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,variances,,,,,,,,covariances,,,,,custom_variables,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,n2o_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,n2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_irga75_mean,status_code_irga75_mean,ga_diag_code_irga75_mean,agc_mean,fast_t_mean,air_p_mean,cooler_v_mean,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean,h2o_mean,dummy_mean,cell_t_mean
CH-CHA_201811291300.csv,2018-11-29,18:00,333.7498,0,36000,36000,0.901840E-03,2,0.478193E-03,-0.440051,1,0.131855,1.60021,2,0.359719,3.63336,1,0.639568,0.359723E-01,2,0.808642E-02,0.296566E-01,1,0.981071E-02,0.907734E-03,1,0.244275E-03,-0.352938E-01,-0.538471,0.310327,-0.121047E-01,0.545700E-02,0.165799E-03,-0.167493E-10,-0.397945E-12,-0.821365E-13,-0.117663E-13,19.2458,476.386,481.840,10.0000,0,457.258,11.3184,11.4480,-1.00000,0,0.943789E-01,2.33614,2.36288,10.0000,0,0.135201E-01,0.334659,0.338490,10.0000,0,287.481,286.451,96559.5,1.16937,1011.54,0.247528E-01,0.233101E-02,0.823979E-02,1089.26,1522.51,0.704636E-02,71.5439,433.247,281.382,0.408817,0.427803,0.235253E-01,0.592200,-0.133194E-13,-0.870285E-15,0.592200,1.14232,139.593,46.3001,2.27669,-9999,0.277708E-01,0.549619E-01,4.14137,0.485347,-0.274996,0.133962E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.880070E-03,1.02474,-0.356208,1.04982,1.06926,1.50438,2.42045,1.50438,0.240367E-01,1.50438,0.192620E-01,1.53964,0.589577E-03,1.53964,800000000,800100000,800000000,800000000,800000010,800100010,811110111,811110111,81001,81011,80,81,0,0,3,2,4,8,0,0,0.493843E-01,0.594783E-01,0.106118E-02,0.558358E-02,0.143704,20.6306,0.187046E-01,0.120525E-04,-0.301142E-03,0.242045E-02,0.240367E-01,0.482228E-03,0.147602E-04,16.0000,0.00000,248.000,50.0000,5.60957,97198.1,1.24172,22.0000,96.5191,0.519056,13.2872,0.655813E+09,294.066
CH-CHA_201811291300.csv,2018-11-29,18:30,333.7707,0,36000,36000,0.139718E-02,1,0.392277E-03,-0.897492E-02,1,0.611765E-01,-1.60074,1,0.459822,-0.337332,2,0.337339,-0.359865E-01,1,0.103373E-01,0.176656E-01,1,0.472218E-02,0.180786E-03,1,0.899945E-04,0.958856E-01,-0.708284,-0.371100,-0.159230E-01,-0.217142E-02,-0.157962E-03,-0.885727E-10,-0.207970E-11,-0.433128E-12,-0.625786E-13,18.9675,469.553,474.788,9.70000,0,445.360,11.0252,11.1481,0.100000,0,0.927526E-01,2.29615,2.32175,5.80000,0,0.134010E-01,0.331750,0.335448,6.80000,0,287.515,286.512,96559.5,1.16925,1011.38,0.247557E-01,-0.233192E-02,0.802539E-02,1061.15,1528.56,0.686371E-02,69.4215,467.410,280.998,0.409843,0.381070,0.186357E-01,0.559940,0.926132E-13,-0.466971E-14,0.559940,1.01035,140.763,42.9165,1.90725,-9999,0.345679E-01,0.449296E-01,391.602,0.513276E-02,0.560672E-02,0.219552E-03,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.137859E-02,1.01349,-0.858880E-01,1.02392,-1.27871,1.23768,-0.258539,1.23768,-0.287468E-01,1.23768,0.140693E-01,1.25561,0.143983E-03,1.25561,800000000,800110000,800000000,800000000,800000010,800111011,811110111,811110111,81001,81011,80,81,0,0,2,19,39,20,0,0,0.400484E-01,0.489172E-01,0.893517E-03,0.449542E-02,0.810734E-01,49.1276,0.693263E-02,0.321149E-05,-0.726294E-04,-0.258539E-03,-0.287468E-01,0.352165E-03,0.360399E-05,16.0000,0.00000,248.000,50.0000,5.37708,97186.3,1.23925,22.0000,96.5171,0.517083,13.2868,0.653066E+09,294.073
CH-CHA_201811291300.csv,2018-11-29,19:00,333.7915,0,35989,35989,-0.372965E-02,1,0.711843E-03,-0.465335,2,0.760334E-01,8.01279,1,3.01771,0.570164,1,0.364527,0.180146,1,0.678451E-01,0.666240E-01,2,0.199032E-01,0.406199E-03,1,0.112379E-03,0.854813E-01,-3.92732,-0.200636,-0.882952E-01,0.109200E-01,0.109473E-03,0.909950E-10,0.183606E-11,0.487763E-12,0.651933E-13,18.8244,465.860,470.281,-0.100000,0,379.831,9.39992,9.48912,10.0000,0,0.100905,2.49716,2.52086,10.0000,0,0.134868E-01,0.333765,0.336932,1.90000,0,287.421,286.566,96559.5,1.16974,1010.48,0.247476E-01,0.116734E-01,0.684456E-02,905.186,1534.05,0.585134E-02,59.0065,628.859,278.686,0.175543,0.490632,0.194729E-01,0.521454,-0.927708E-13,0.483387E-14,0.521454,1.22902,109.868,70.3134,2.14012,-9999,0.564662E-01,0.863146E-01,32.9109,0.610740E-01,-0.580741E-01,0.697202E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.368224E-02,1.01287,-0.583132E-01,1.02074,6.62813,1.20108,0.426564,1.20108,0.149015,1.20108,0.547706E-01,1.21642,0.333930E-03,1.21642,800000000,800110000,800000000,800000011,800000000,800100000,811110111,811110111,81011,81011,80,81,0,0,1,5,0,2,0,0,0.114786,0.565221E-01,0.132116E-02,0.249099E-01,0.154515,1360.80,0.738243E-01,0.276265E-05,-0.493342E-04,0.426564E-03,0.149015,0.136827E-02,0.834217E-05,16.0000,0.00000,248.000,50.0000,4.68168,97177.4,1.23155,21.9967,96.5204,0.519190,13.2846,0.636149E+09,294.074
CH-CHA_201811291900.csv,2018-11-29,19:30,333.8123,0,36000,36000,0.256754E-02,1,0.776632E-03,5.65482,1,1.33249,-9.80044,1,4.08596,-19.9381,1,4.11863,-0.220254,1,0.918276E-01,-0.612268E-01,1,0.114471E-01,-0.122899E-02,1,0.225346E-03,-0.614480,-9.61449,-1.42304,-0.216075,-0.121772E-02,0.218364E-03,0.729181E-10,0.900906E-12,0.410380E-12,0.560108E-13,17.8152,439.734,442.136,-1.00000,0,220.108,5.43293,5.46261,10.0000,0,0.100263,2.47481,2.48832,-1.00000,0,0.136844E-01,0.337774,0.339619,-1.00000,0,286.671,286.178,96559.5,1.17308,1008.31,0.246831E-01,-0.142725E-01,0.396634E-02,523.837,1495.84,0.338114E-02,35.0196,972.002,271.049,0.224725,0.985740E-01,0.296681E-02,0.245412,-0.466166E-13,0.409303E-14,0.245412,1.03078,169.321,23.6843,0.692671,-9999,0.467838E-01,0.424748E-01,-1.53929,-1.30580,-0.576997,-0.102189,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.248998E-02,1.03115,4.99161,1.03166,-8.34658,1.18742,-16.9603,1.18742,-0.187580,1.18742,-0.510712E-01,1.19885,-0.102514E-02,1.19885,800000000,800100000,800000000,800000000,800000001,800111011,811110111,811110111,80100,80101,80,81,3,0,2,4,4,0,0,0,0.562816E-01,0.272637E-01,0.140426E-02,0.174845,2.17059,1154.12,0.130049E-01,0.922245E-05,0.422008E-02,-0.169603E-01,-0.187580,-0.126747E-02,-0.254416E-04,16.0000,0.00000,249.101,56.8827,3.44878,97186.0,1.21790,22.0000,96.5181,0.518139,13.2789,0.593813E+09,294.061
CH-CHA_201811291900.csv,2018-11-29,20:00,333.8331,0,36000,36000,0.206093E-02,1,0.723983E-03,-0.668007,1,0.324319,-2.90117,1,1.33668,4.43421,1,2.18992,-0.651687E-01,1,0.300258E-01,0.381069E-01,1,0.194124E-01,0.112071E-02,1,0.323085E-03,-0.811552,0.380258,0.360586,0.854169E-02,0.192311E-02,-0.804233E-04,-0.637898E-10,-0.798830E-12,-0.358728E-12,-0.480629E-13,18.1144,446.342,448.851,10.0000,0,226.844,5.58948,5.62090,10.0000,0,0.101868,2.51005,2.52416,10.0000,0,0.136484E-01,0.336300,0.338190,10.0000,0,286.173,285.666,96559.5,1.17511,1008.38,0.246402E-01,-0.422293E-02,0.408773E-02,538.904,1446.53,0.347860E-02,37.2550,907.626,271.434,0.202753,0.336563,0.125081E-01,0.393115,-0.173318E-14,-0.352149E-14,0.393115,1.15542,138.402,58.9343,1.82333,-9999,0.418786E-01,0.693444E-01,9.34661,0.215051,0.230254,0.134612E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.201863E-02,1.02095,-0.765790,1.04001,-2.04995,1.39762,3.21904,1.39762,-0.460477E-01,1.39762,0.267555E-01,1.42426,0.786872E-03,1.42426,800000000,800100000,800000000,800000000,800000000,800011111,811110111,811110111,80011,80011,80,81,0,0,1,5,0,1,0,0,0.948714E-01,0.431001E-01,0.717344E-03,0.195724E-01,1.14121,237.295,0.565857E-01,0.159415E-04,-0.646259E-03,0.321904E-02,-0.460477E-01,0.662960E-03,0.194975E-04,16.0000,0.00000,249.000,56.2500,3.38796,97181.0,1.21662,22.0000,96.5183,0.518333,13.2794,0.597324E+09,294.051
CH-CHA_201811291900.csv,2018-11-29,20:30,333.8540,0,36000,36000,-0.214755E-02,1,0.512493E-03,0.963201,2,0.535435,-3.77305,1,2.84027,5.79889,1,2.13509,-0.847199E-01,1,0.637752E-01,-0.394070E-02,2,0.304486E-02,0.110289E-02,1,0.275360E-03,-0.660226,1.26717,2.06693,0.284529E-01,0.199942E-02,0.276888E-03,-0.970365E-11,-0.122460E-12,-0.510389E-13,-0.684157E-14,19.6752,484.175,487.152,1.10000,0,248.300,6.11027,6.14784,1.05000,0,0.103487,2.54665,2.56230,-1.00000,0,0.138720E-01,0.341368,0.343467,10.0000,0,285.804,285.251,96559.5,1.17659,1008.66,0.246084E-01,-0.548985E-02,0.447437E-02,589.019,1407.52,0.380283E-02,41.8479,818.505,272.647,-0.933107E-01,-0.635984E-01,0.122708E-01,0.113588,-0.140208E-14,-0.493192E-15,0.113588,0.690072,333.205,214.277,6.20173,-9999,0.427228E-01,0.411890E-01,-6.88260,-0.292041,-0.255284,-0.189972E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.203510E-02,1.05526,0.735157,1.04793,-3.11678,1.21327,4.76715,1.21327,-0.699840E-01,1.21327,-0.321616E-02,1.22528,0.900113E-03,1.22528,800000000,800100000,800000000,800000011,800100000,800110100,811110111,811110111,80000,80011,80,81,0,0,4,6,0,0,0,0,0.274355E-01,0.538842E-01,0.105837E-02,0.442648E-01,0.810205,724.238,0.514745E-02,0.706739E-05,0.619458E-03,0.476715E-02,-0.699840E-01,-0.796303E-04,0.222863E-04,16.0000,0.00000,248.530,53.3097,3.26346,97182.7,1.21151,21.9478,96.5350,0.515485,13.2772,0.580947E+09,294.049
CH-CHA_201811291900.csv,2018-11-29,21:00,333.8748,0,36000,36000,-0.108376,1,0.152744E-01,-113.439,1,18.8189,-9999,-9999,-9999,206.646,2,40.6577,-9999,-9999,-9999,0.687244,1,0.123781,0.191534E-01,1,0.301953E-02,-0.831376,-9999,-8.91812,-9999,-0.706654E-04,-0.403181E-04,0.674458E-09,-9999,0.533887E-11,0.714475E-12,13.1162,321.554,321.554,10.0000,0,-9999,-9999,-9999,-9999,0,0.103825,2.54536,2.54536,-1.00000,0,0.138945E-01,0.340633,0.340633,1.85000,0,284.728,284.728,96559.5,1.18147,1005.36,0.245157E-01,-9999,-9999,-9999,1359.88,-9999,-9999,-9999,-9999,0.100568,0.502507E-01,0.317590E-01,0.116824,0.250332E-12,0.514216E-13,0.116824,1.26345,173.281,26.5498,15.7746,-9999,0.302869,0.236211,20.8005,0.966322E-01,-9999,0.315328,0,50.7668,-7.70406,17.4266,43.3947,66.1797,92.8179,139.058,-0.105409,1.02815,-109.631,1.03473,-9999,-9999,163.749,1.28883,-9999,-9999,0.525472,1.30786,0.146448E-01,1.30786,800000000,800100000,800000000,800001100,800000100,810000111,811110111,811110111,81011,81011,80,81,0,2,2,1,4,5,0,0,0.294122,0.151645,0.266554E-01,0.552171,4.56434,-9999,0.272122E-01,0.152260E-04,-0.922978E-01,0.163749,-9999,0.128823E-01,0.359029E-03,16.0000,0.00000,251.633,72.7080,2.35816,97188.0,1.20206,22.0000,96.5191,0.519111,13.2750,0.564615E+09,294.034
CH-CHA_201811291900.csv,2018-11-29,21:30,333.8956,0,36000,36000,-0.174898E-01,1,0.282941E-02,-9.48138,1,2.21560,-9999,-9999,-9999,30.9167,1,5.26653,-9999,-9999,-9999,0.537229E-01,2,0.183858E-01,0.336713E-02,1,0.635064E-03,-2.16025,-9999,0.389010,-9999,0.251757E-02,0.260443E-03,0.222201E-11,-9999,0.175200E-13,0.233524E-14,13.4682,328.614,328.614,10.0000,0,-9999,-9999,-9999,-9999,0,0.106193,2.59105,2.59105,10.0000,0,0.141545E-01,0.345360,0.345360,10.0000,0,283.376,283.376,96559.5,1.18711,1005.33,0.243993E-01,-9999,-9999,-9999,1242.95,-9999,-9999,-9999,-9999,-0.320659,0.166884E-01,0.301053E-01,0.322501,-0.186592E-13,0.164982E-15,0.322501,1.37455,19.5639,177.021,5.35633,-9999,0.121380,0.169011,16.0187,0.125478,-9999,0.654525E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.171785E-01,1.01812,-9.19490,1.03116,-9999,-9999,24.0551,1.30094,-9999,-9999,0.406531E-01,1.32150,0.254797E-02,1.32150,800000000,800100100,800000000,800000111,800000100,800000100,811100011,811110011,80111,80111,80,81,0,0,2,0,1,0,0,0,0.226096,0.109661,0.226545E-02,0.182203,1.29921,-9999,0.117686E-01,0.125501E-04,-0.770458E-02,0.240551E-01,-9999,0.991908E-03,0.621688E-04,16.0000,0.00000,252.161,76.0038,2.12457,97191.3,1.19376,21.9967,96.5204,0.519114,13.2723,0.544209E+09,294.015
CH-CHA_201811291900.csv,2018-11-29,22:00,333.9165,0,36000,36000,-0.293595E-02,1,0.517428E-03,-0.468041,2,0.579942,-0.406593,2,1.86960,8.62214,1,2.70797,-0.910819E-02,2,0.418813E-01,-0.311805E-01,2,0.321655E-01,0.347782E-03,2,0.340649E-03,-0.924756,-9999,5.33343,-9999,0.162215E-01,0.612913E-04,-0.102994E-10,-0.195429E-13,-0.698742E-13,-0.839168E-14,17.4592,425.234,425.578,0.700000,0,33.1285,0.806873,0.807524,-1.00000,0,0.118449,2.88492,2.88725,10.0000,0,0.142253E-01,0.346470,0.346750,1.20000,0,282.871,282.799,96559.5,1.18917,1005.75,0.243558E-01,-0.590210E-03,0.596976E-03,77.9122,1195.77,0.502011E-03,6.51567,1117.85,247.780,0.202306,-0.379189E-01,0.125325E-01,0.206210,-0.347459E-13,-0.589912E-15,0.206210,0.890898,193.616,349.384,3.48432,-9999,0.496882E-01,0.517445E-01,22.2628,0.902850E-01,1.15113,0.787586E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.287590E-02,1.02088,-0.472706,1.03075,-0.315951,1.27937,6.76128,1.27937,-0.707770E-02,1.27937,-0.240186E-01,1.29818,0.267900E-03,1.29818,800000000,800100000,800000000,800000111,800000011,800110111,811110111,811110111,80011,80011,80,81,0,0,0,4,0,0,0,0,0.313631E-01,0.709493E-01,0.117656E-02,0.394212E-01,1.11605,569.382,0.849085E-01,0.141403E-04,-0.395238E-03,0.676128E-02,-0.707770E-02,-0.585467E-03,0.653019E-05,16.0000,0.00000,250.348,64.6767,2.60342,97178.1,1.19658,22.0000,96.5187,0.518722,13.2727,0.547622E+09,294.009
CH-CHA_201811291900.csv,2018-11-29,22:30,333.9373,0,36000,36000,-0.525095E-02,1,0.711553E-03,-1.24201,1,0.304431,-16.9324,1,3.17867,-12.7907,1,5.04672,-0.379012,1,0.711508E-01,-0.506231E-01,2,0.208188E-01,-0.376066E-03,1,0.451827E-03,-1.30869,4.21315,1.86684,0.943063E-01,0.396400E-02,-0.196302E-03,-0.282296E-10,-0.154461E-12,-0.181846E-12,-0.210917E-13,18.8888,458.975,460.130,8.85000,0,103.351,2.51132,2.51764,-0.150000,0,0.121675,2.95656,2.96400,2.10000,0,0.141127E-01,0.342922,0.343785,9.65000,0,282.209,281.984,96559.5,1.19184,1006.65,0.242988E-01,-0.245600E-01,0.186239E-02,242.363,1131.87,0.156263E-02,21.4126,889.510,261.058,0.374422,0.676906,0.266476E-01,0.774018,0.274794E-14,-0.149452E-14,0.774018,1.49927,126.589,61.0514,1.97295,-9999,0.663760E-01,0.637551E-01,20.0041,0.100479,0.733513E-01,0.155963E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.516763E-02,1.01612,-1.94720,1.03221,-12.7036,1.32820,-9.44701,1.32820,-0.284355,1.32820,-0.373906E-01,1.35390,-0.277765E-03,1.35390,800000000,800000000,800000000,800000011,800000000,800000100,811110111,811110111,81000,81000,80,80,0,1,1,16,1,0,0,0,0.638632E-01,0.594695E-01,0.417753E-02,0.219398E-01,2.86192,504.967,0.293575E-01,0.135649E-04,-0.162300E-02,-0.944701E-02,-0.284355,-0.910834E-03,-0.676635E-05,16.0000,0.00000,249.347,58.4196,2.82708,97145.1,1.19551,21.9839,96.5241,0.518028,13.2731,0.550573E+09,294.020
CH-CHA_201811291900.csv,2018-11-29,23:00,333.9581,0,36000,36000,0.167168E-02,1,0.408756E-03,-1.10078,2,1.37331,8.33508,2,2.04439,4.41943,2,1.91711,0.186508,2,0.457458E-01,-0.444993E-01,1,0.920554E-02,-0.748254E-03,1,0.143269E-03,-0.564117,-4.52153,-4.14219,-0.101175,-0.118429E-01,-0.164275E-03,-0.477423E-10,-0.852425E-13,-0.340803E-12,-0.422395E-13,15.8423,384.247,384.511,1.20000,0,28.2859,0.686062,0.686533,0.00000,0,0.113088,2.74291,2.74479,8.20000,0,0.140163E-01,0.339958,0.340192,-1.00000,0,281.694,281.633,96559.5,1.19414,1005.66,0.242545E-01,0.120857E-01,0.509713E-03,66.2492,1105.32,0.426844E-03,5.99369,1039.07,246.007,0.209122,0.176106,0.308556E-02,0.273414,-0.577199E-13,-0.301360E-14,0.273414,0.740405,157.589,40.1015,0.646614,-9999,0.374152E-01,0.494219E-01,4.04141,0.497351,-0.132066,0.244987E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.163093E-02,1.02499,-0.718846,1.04688,5.71265,1.45877,3.01577,1.45877,0.127828,1.45877,-0.299051E-01,1.48801,-0.502854E-03,1.48801,800000000,800100000,800000000,800000011,800000000,800000100,811110111,811110111,80011,80011,80,81,5,0,2,8,0,0,0,0,0.138216E-01,0.834964E-01,0.152578E-02,0.157942,0.498277,258.950,0.605342E-02,0.179940E-05,-0.598587E-03,0.301577E-02,0.127828,-0.725833E-03,-0.122049E-04,16.0000,0.00000,250.423,65.1411,2.69389,97099.9,1.19417,21.9850,96.5228,0.517138,13.2728,0.547866E+09,294.031
CH-CHA_201811291900.csv,2018-11-29,23:30,333.9790,0,36000,36000,0.648344E-02,1,0.708721E-03,-0.876802,1,0.283023,0.594777,1,1.00432,-3.97937,1,1.83917,0.132985E-01,1,0.224555E-01,-0.249592E-02,2,0.850004E-02,-0.395884E-03,1,0.243612E-03,-1.31460,1.62524,2.03713,0.363386E-01,0.574980E-02,0.145607E-03,-0.356871E-10,-0.113605E-12,-0.241337E-12,-0.290465E-13,17.4002,420.899,421.464,5.25000,0,55.3909,1.33987,1.34167,4.30000,0,0.117670,2.84636,2.85018,10.0000,0,0.141624E-01,0.342578,0.343038,9.60000,0,280.937,280.818,96559.5,1.19731,1006.00,0.241894E-01,0.861746E-03,0.998144E-03,129.357,1045.69,0.833653E-03,12.3705,916.335,253.516,-0.377480,-0.746674E-01,0.187096E-01,0.385249,-0.234701E-12,-0.205096E-14,0.385249,1.36609,355.779,191.189,2.78366,-9999,0.735866E-01,0.143689,38.6029,0.520687E-01,-1.47417,0.989232E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.638525E-02,1.01538,-0.827690,1.02493,0.484557,1.23908,-3.17968,1.23908,0.108341E-01,1.23908,-0.198686E-02,1.25622,-0.315140E-03,1.25622,800000000,800100000,800000000,800000011,800000000,800100100,811110111,811110111,80011,80011,80,81,0,0,1,3,14,0,0,0,0.591771E-01,0.226819,0.138189E-02,0.261060E-01,0.653943,111.968,0.955507E-02,0.719347E-05,-0.687168E-03,-0.317968E-02,0.108341E-01,-0.481253E-04,-0.763325E-05,16.0000,0.00000,250.000,62.5000,2.55142,97099.9,1.19187,21.9483,96.5392,0.519843,13.2720,0.541871E+09,294.030
CH-CHA_201811291900.csv,2018-11-30,00:00,334.0000,0,36000,36000,-0.141333E-01,1,0.243069E-02,-2.19720,2,0.263754,39.5636,1,9.12729,24.7210,1,5.25961,0.884398,1,0.204030,0.254817E-01,2,0.880431E-02,0.929638E-03,1,0.153954E-03,-0.384145,4.04670,2.31018,0.904592E-01,-0.162471E-03,-0.113451E-03,-0.203486E-09,-0.130548E-11,-0.125116E-11,-0.149843E-12,19.1243,462.451,463.827,-0.250000,0,122.693,2.96688,2.97571,10.0000,0,0.117588,2.84344,2.85190,-1.00000,0,0.140827E-01,0.340538,0.341551,1.80000,0,280.844,280.580,96559.5,1.19759,1006.87,0.241813E-01,0.573090E-01,0.221093E-02,286.287,1028.82,0.184614E-02,27.8268,742.531,263.146,-0.550124E-01,0.199654,0.235360E-01,0.208427,0.213334E-12,-0.106402E-13,0.208427,1.17733,80.3989,105.405,6.48377,-9999,0.108634,0.154195,49.5752,0.405445E-01,-0.555359E-01,0.167734E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.138415E-01,1.02108,-0.239841,1.02449,32.7943,1.20393,20.2973,1.20393,0.733077,1.20393,0.209159E-01,1.21829,0.763068E-03,1.21829,800000000,800100000,800000000,800000011,800000000,800100110,811110111,811110111,81011,81011,80,81,0,0,2,0,0,0,0,0,0.135606,0.169211,0.357343E-02,0.115768E-01,1.09057,1610.63,0.227093E-02,0.652117E-06,-0.198904E-03,0.202973E-01,0.733077,0.507279E-03,0.185069E-04,16.0000,0.00000,249.340,58.3734,2.93665,97100.2,1.19626,22.0000,96.5189,0.518889,13.2731,0.550592E+09,294.019
CH-CHA_201811291900.csv,2018-11-30,00:30,334.0208,0,36000,36000,-0.120823E-01,1,0.211146E-02,1.80429,1,0.467072,-19.0891,2,5.39921,-3.73667,2,1.53915,-0.426490,2,0.120630,0.173467E-01,1,0.468539E-02,-0.972720E-04,2,0.188282E-03,-0.885776,7.87664,2.06266,0.175981,-0.161871E-03,-0.633893E-04,0.348650E-09,0.427797E-11,0.198263E-11,0.236893E-12,20.6767,499.514,502.595,10.0000,0,253.704,6.12908,6.16688,0.00000,0,0.117579,2.84053,2.85805,10.0000,0,0.140489E-01,0.339399,0.341492,9.65000,0,280.577,280.033,96559.5,1.19851,1008.57,0.241584E-01,-0.276366E-01,0.457175E-02,590.829,990.891,0.381455E-02,59.6260,400.063,272.689,-0.375266,0.136678,0.358332E-01,0.400985,-0.391427E-13,0.168620E-13,0.400985,1.82047,29.9130,159.988,5.12696,-9999,0.100405,0.107122,-47.6878,-0.421492E-01,-0.945196E-01,-0.148664E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.118227E-01,1.02196,0.822249,1.02559,-16.1542,1.17819,-3.08457,1.17819,-0.360920,1.17819,0.145805E-01,1.18972,-0.817602E-04,1.18972,800000000,800010000,800000000,800000000,800000000,800111100,811110111,811110111,81011,81011,80,81,9,0,2,10,4,0,0,0,0.145936,0.638547E-01,0.445386E-02,0.870819E-02,0.130225,724.163,0.642008E-03,0.107962E-05,0.680234E-03,-0.308457E-02,-0.360920,0.354409E-03,-0.198735E-05,16.0000,0.00000,248.335,52.0957,3.45277,97116.2,1.20152,22.0000,96.5201,0.520139,13.2747,0.562222E+09,294.023
CH-CHA_201811291900.csv,2018-11-30,01:00,334.0416,0,35990,35990,-0.630441E-02,1,0.158574E-02,0.312965E-01,1,0.444393,5.94953,1,5.55130,4.69166,1,1.30846,0.132930,1,0.124033,-0.149397E-01,1,0.400621E-02,0.130635E-03,1,0.403073E-04,0.640835E-01,2.40632,-0.375717,0.537643E-01,0.759306E-03,-0.111062E-03,0.160191E-09,0.230671E-11,0.927863E-12,0.109686E-12,20.3880,492.760,496.282,-0.200000,0,293.581,7.09561,7.14632,2.60000,0,0.118092,2.85418,2.87457,1.55000,0,0.139600E-01,0.337402,0.339813,1.55000,0,280.703,280.072,96559.5,1.19790,1009.10,0.241692E-01,0.861388E-02,0.529033E-02,683.789,993.564,0.441633E-02,68.8218,309.775,274.710,-0.173551,0.370588,0.275194E-01,0.410138,0.164765E-12,0.785715E-14,0.410138,1.45537,81.1416,115.094,3.84733,-9999,0.725457E-01,0.100759,-1037.19,-0.193793E-02,0.526033E-02,-0.356887E-03,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.617097E-02,1.02162,0.322895,1.02537,5.01429,1.17787,3.92607,1.17787,0.112034,1.17787,-0.125605E-01,1.18942,0.109831E-03,1.18942,800000000,800010000,800000000,800000011,800000000,800100000,811110111,811110111,81000,81000,80,81,3,0,2,10,0,0,0,0,0.943259E-01,0.102083,0.510866E-02,0.789035E-02,0.948555E-01,796.579,0.511799E-03,0.156356E-06,0.267121E-03,0.392607E-02,0.112034,-0.305743E-03,0.267347E-05,16.0000,0.00000,248.000,50.0000,3.90525,97126.2,1.20798,22.0000,96.5186,0.518561,13.2770,0.579515E+09,294.032
