file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,variances,,,,,,,,covariances,,,,,custom_variables,,,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,n2o_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,n2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_irga75_mean,status_code_irga75_mean,ga_diag_code_irga75_mean,agc_mean,fast_t_mean,air_p_mean,cooler_v_mean,data_size_lgr_mean,status_code_lgr_mean,h2o_mean,ch4_mean,n2o_mean,int_p_mean,cell_t_mean,t_unknown_mean,mirror_ringdowntime_lgr_mean,fit_flag_lgr_mean
CH-CHA_202204101900.csv,2022-04-10,21:30,100.8956,0,36000,36000,-0.205261E-01,1,0.324096E-02,-9.91210,1,4.19708,-6.89879,1,1.59320,45.6555,1,8.63799,-0.153692,1,0.354934E-01,-0.234522E-01,1,0.118858E-01,0.612744E-02,1,0.145440E-02,-1.59663,0.484537,1.08977,0.107945E-01,-0.329894E-02,0.131282E-03,0.535896E-10,0.849356E-12,0.228785E-12,0.356364E-13,20.7243,495.548,499.470,5.95000,0,328.465,7.85407,7.91625,8.50000,0,0.884761E-01,2.11559,2.13234,9.00000,0,0.137814E-01,0.329532,0.332141,9.00000,0,277.710,277.019,96559.5,1.21076,1009.46,0.239115E-01,-0.995923E-02,0.591894E-02,756.697,803.552,0.488862E-02,94.1691,46.8542,276.131,-0.108673,0.124308E-01,0.134987E-01,0.110211,-0.469871E-13,0.258584E-14,0.110211,1.18233,20.4329,173.474,7.03531,-9999,0.130204,0.988179E-01,18.9348,0.106154,1.43679,0.622864E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.199476E-01,1.02900,-9.87307,1.03603,-4.89629,1.30979,35.3784,1.30979,-0.109080,1.30979,-0.193505E-01,1.21197,0.503990E-02,1.21579,800000000,800100000,800000000,800000000,800001000,800011011,811110111,811110111,81111,81111,80,81,0,0,2,12,23,12,0,0,0.140823,0.533932E-01,0.341941E-02,0.383396,2.64459,45.0262,0.294374E-02,0.605089E-04,-0.807800E-02,0.353784E-01,-0.109080,-0.466352E-03,0.121463E-03,16.0000,0.00000,247.044,44.0240,1.05319,97400.5,1.19724,33.0000,0.505944,4.96076,2.12183,0.330472,4018.00,318.936,46.5786,0.950000,3.00000
CH-CHA_202204101900.csv,2022-04-10,22:00,100.9165,0,36000,36000,-0.790607E-03,2,0.702206E-03,-7.03015,0,1.87688,3.29572,1,0.720120,257.299,0,6.87143,0.733772E-01,1,0.160331E-01,-0.323289E-01,0,0.407321E-02,0.283634E-01,0,0.983111E-03,-1.05648,-0.519956,0.435875,-0.115765E-01,0.125174E-02,-0.372139E-04,0.193162E-10,0.293457E-12,0.821121E-13,0.126185E-13,21.1008,503.346,507.224,8.50000,0,320.570,7.64696,7.70589,-0.600000,0,0.896985E-01,2.13969,2.15618,10.0000,0,0.137844E-01,0.328816,0.331350,10.0000,0,277.046,276.375,96559.5,1.21367,1009.34,0.238543E-01,0.475485E-02,0.577666E-02,736.792,767.850,0.475965E-02,95.9552,31.0581,275.755,-0.100056,0.119895,0.309097E-02,0.156191,0.932358E-13,0.915423E-15,0.156191,0.767724,45.2147,129.846,1.13394,-9999,0.255229E-01,0.432226E-01,0.201075,9.99628,-2.13312,0.224851,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.645030E-03,1.22569,-4.85877,1.44032,0.593921,6.01014,42.8777,6.01014,0.132233E-01,6.01014,-0.718040E-02,4.50238,0.606394E-02,4.67739,800000000,800100000,800000000,800000000,800101011,800111011,811100111,811110111,81001,81001,80,81,2,0,4,0,1,9,0,0,0.459096E-01,0.393363E-01,0.119921E-02,0.310728,4.79998,36.9425,0.134237E-02,0.735355E-04,-0.396631E-02,0.428777E-01,0.132233E-01,-0.172600E-03,0.145763E-03,16.0000,0.601210E-15,247.052,44.0771,0.553809,97403.8,1.18556,33.0000,0.506722,4.72575,2.14573,0.329766,4018.77,318.937,46.5780,0.950000,3.00000
CH-CHA_202204101900.csv,2022-04-10,22:30,100.9373,0,36000,36000,-0.148962E-02,1,0.518232E-03,-2.90855,1,1.66882,-1.52181,1,0.285644,35.9283,1,4.11701,-0.338650E-01,1,0.635646E-02,0.330975E-01,1,0.113743E-01,0.890308E-02,1,0.125472E-02,-0.881775,0.120130,-0.221309,0.267325E-02,0.325679E-02,0.816620E-04,-0.215957E-10,-0.332748E-12,-0.952351E-13,-0.142871E-13,20.9756,499.394,503.266,10.0000,0,323.193,7.69469,7.75436,10.0000,0,0.925004E-01,2.20228,2.21936,-0.650000,0,0.138769E-01,0.330385,0.332947,10.0000,0,276.512,275.838,96559.5,1.21601,1009.36,0.238083E-01,-0.219445E-02,0.582394E-02,741.380,739.184,0.478937E-02,100.000,0.00000,275.843,-0.703702E-01,0.164720,0.697056E-02,0.179257,-0.321441E-13,-0.102956E-14,0.179257,0.997447,62.7903,113.133,2.22855,-9999,0.350000E-01,0.503298E-01,1.25332,1.60374,1.91124,0.677054E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.140243E-02,1.06217,-2.63168,1.12283,-0.611027,2.26726,15.9335,2.26726,-0.135972E-01,2.26726,0.172254E-01,1.92144,0.452174E-02,1.96895,800000000,800100000,800000000,800000000,800001110,800011111,811110111,811110111,81101,81101,80,81,0,0,0,0,1,3,0,0,0.315911E-01,0.679599E-01,0.110866E-02,0.193301,2.06952,7.09117,0.106582E-01,0.131849E-03,-0.214412E-02,0.159335E-01,-0.135972E-01,0.413281E-03,0.108488E-03,16.0000,0.00000,247.048,44.0507,0.222830,97405.4,1.17915,33.0000,0.507222,4.63251,2.20914,0.331361,4018.93,318.931,46.5740,0.950000,3.00000
CH-CHA_202204101900.csv,2022-04-10,23:00,100.9581,0,36000,36000,0.125764E-02,1,0.423364E-03,-0.930216,1,0.366500,0.440772E-01,1,0.795598E-01,3.30602,1,0.951808,0.980595E-03,1,0.176998E-02,0.102990E-01,1,0.301630E-02,0.636115E-03,1,0.148074E-03,-0.454828,-0.272440,-1.55596,-0.606104E-02,-0.368592E-03,-0.313463E-03,0.426216E-11,0.685593E-13,0.198379E-13,0.293128E-14,19.8304,471.639,475.245,4.70000,0,318.983,7.58658,7.64457,1.80000,0,0.922988E-01,2.19520,2.21199,9.85000,0,0.136383E-01,0.324368,0.326847,8.20000,0,276.225,275.562,96559.5,1.21728,1009.30,0.237837E-01,0.635426E-04,0.574807E-02,730.988,724.788,0.472205E-02,100.000,0.00000,275.644,0.155493,0.317771,0.607333E-02,0.353827,-0.335580E-13,0.214931E-15,0.353827,0.751066,122.393,63.9263,0.983514,-9999,0.321427E-01,0.299777E-01,3.03519,0.662231,-21.1042,0.235555E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.121680E-02,1.03356,-0.871334,1.06671,0.492276E-01,1.68887,1.98952,1.68887,0.109518E-02,1.68887,0.617885E-02,1.66682,0.367011E-03,1.73323,800000000,800100000,800000000,800000000,800001010,800101010,811110111,811110111,81111,81111,80,80,0,0,6,5,6,24,0,0,0.380220E-01,0.214399E-01,0.493576E-03,0.273765E-01,0.440110,4.25861,0.219639E-02,0.256191E-04,-0.709210E-03,0.198952E-02,0.109518E-02,0.148077E-03,0.879544E-05,16.0000,0.00000,247.000,43.7500,0.129594,97400.5,1.17529,33.0000,0.506111,4.61253,2.20188,0.325333,4018.76,318.936,46.5715,0.950000,3.00000
CH-CHA_202204101900.csv,2022-04-10,23:30,100.9790,0,36000,36000,-0.120273E-01,1,0.215405E-02,-10.4565,1,2.34913,-1.92783,1,0.695413,44.2280,1,7.34375,-0.428723E-01,1,0.154651E-01,0.266098E-01,2,0.558975E-02,0.130864E-01,1,0.268603E-02,-0.665620,-0.301910,0.836238,-0.671409E-02,0.473835E-02,0.409471E-03,0.299534E-10,0.459706E-12,0.140740E-12,0.204529E-13,20.4874,486.533,490.194,10.0000,0,314.428,7.46699,7.52317,10.0000,0,0.962626E-01,2.28603,2.30323,-1.00000,0,0.139893E-01,0.332217,0.334716,10.0000,0,275.810,275.158,96559.5,1.21913,1009.22,0.237479E-01,-0.277813E-02,0.566599E-02,719.493,704.196,0.464759E-02,100.000,0.00000,275.422,-0.698391E-01,0.192448,0.172119E-01,0.205450,-0.110527E-13,0.146204E-14,0.205450,1.15451,61.8931,109.946,4.80568,-9999,0.993251E-01,0.913437E-01,7.96721,0.252284,5.42396,0.855637E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.117430E-01,1.02421,-10.1180,1.04203,-1.04436,1.41404,31.7399,1.41404,-0.232252E-01,1.41404,0.202399E-01,1.31472,0.983399E-02,1.33073,800000000,800100000,800000000,800000000,800001000,810011001,811110111,811110111,80000,80011,80,81,0,0,0,2,3,5,0,0,0.115507,0.650857E-01,0.209426E-02,0.150511,2.61631,13.8216,0.118686E-02,0.226338E-03,-0.822358E-02,0.317399E-01,-0.232252E-01,0.484263E-03,0.235290E-03,16.0000,0.00000,247.015,43.8427,0.867160E-01,97400.6,1.17459,33.0000,0.506333,4.65009,2.29252,0.333080,4018.70,318.935,46.5688,0.950000,3.00000
CH-CHA_202204101900.csv,2022-04-11,00:00,101.0000,0,36000,36000,-0.114938E-02,2,0.449246E-03,-1.63514,1,0.520300,2.23838,1,0.487867,17.6987,1,2.34182,0.497606E-01,1,0.108456E-01,-0.165714E-01,1,0.225225E-02,0.531751E-02,1,0.623203E-03,-0.628323,-0.299230,1.89068,-0.665208E-02,0.144646E-02,0.118093E-03,0.844664E-10,0.119332E-11,0.375714E-12,0.543142E-13,21.9346,520.160,524.011,9.65000,0,309.886,7.34868,7.40309,-1.00000,0,0.975672E-01,2.31372,2.33085,10.0000,0,0.141046E-01,0.334477,0.336953,9.90000,0,275.418,274.777,96559.5,1.22087,1009.15,0.237141E-01,0.322449E-02,0.558415E-02,708.120,685.260,0.457392E-02,100.000,0.00000,275.198,0.177623,0.152360,0.115650E-01,0.234302,0.123307E-12,0.385083E-14,0.234302,0.843445,149.652,40.6220,2.82923,-9999,0.306829E-01,0.597060E-01,1.50188,1.33832,-0.730501,0.432546E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.109231E-02,1.05224,-1.42207,1.10364,1.10649,2.06897,8.59304,2.06897,0.245979E-01,2.06897,-0.894213E-02,1.85319,0.277954E-02,1.91309,800000000,800100000,800000000,800000000,800001000,800111000,811110111,811110111,80111,80111,80,81,0,0,3,10,3,75,0,0,0.583423E-01,0.605725E-01,0.497210E-03,0.644099E-01,2.22388,51.3615,0.125726E-02,0.997179E-04,-0.115424E-02,0.859304E-02,0.245979E-01,-0.213621E-03,0.664013E-04,16.0000,0.00000,247.220,45.1220,-0.170843E-01,97409.6,1.16819,33.0000,0.506889,4.57629,2.31994,0.335492,4019.07,318.940,46.5702,0.950000,3.00000
CH-CHA_202204101900.csv,2022-04-11,00:30,101.0208,0,36000,36000,0.610953E-03,1,0.508741E-03,-0.439691,1,0.530934,-0.664579,1,0.211458,-2.36807,1,0.573144,-0.147746E-01,1,0.470104E-02,0.116801E-01,1,0.509304E-02,0.118078E-02,1,0.329673E-03,0.730460E-01,0.259440,-1.96040,0.576776E-02,0.232220E-02,-0.352823E-03,0.633553E-10,0.972783E-12,0.307866E-12,0.427849E-13,20.4601,485.287,488.930,-1.00000,0,314.152,7.45129,7.50722,8.50000,0,0.994227E-01,2.35818,2.37588,-0.950000,0,0.138170E-01,0.327722,0.330182,9.95000,0,275.471,274.821,96559.5,1.22063,1009.21,0.237187E-01,-0.957397E-03,0.566102E-02,717.983,687.437,0.463780E-02,100.000,0.00000,275.392,0.331001,0.379683,0.193367E-01,0.504079,0.520448E-13,0.309653E-14,0.504079,0.946256,139.828,48.9186,2.19843,-9999,0.223724E-01,0.405125E-01,2.16521,0.928317,0.661608,0.159541E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.586481E-03,1.04173,-0.425944,1.08412,-0.340892,1.88120,-1.24088,1.88120,-0.757856E-02,1.88120,0.557445E-02,2.09529,0.527493E-03,2.23847,800000000,800100000,800000000,800000000,800001000,800011101,811110111,811110111,80011,80111,80,81,0,0,0,1,2,18,0,1,0.227012E-01,0.574867E-01,0.837150E-03,0.323480E-01,0.252863,4.60142,0.361320E-02,0.335874E-04,-0.345771E-03,-0.124088E-02,-0.757856E-02,0.133209E-03,0.126052E-04,16.0000,0.00000,247.000,43.7500,-0.166045,97433.8,1.16977,33.0000,0.506361,4.50484,2.36516,0.328669,4019.81,318.942,46.5690,0.950000,3.00000
CH-CHA_202204101900.csv,2022-04-11,01:00,101.0416,0,36000,36000,-0.413773E-02,1,0.888816E-03,-2.39481,2,0.790438,-2.36072,1,0.357720,8.35966,1,1.56996,-0.524573E-01,1,0.794884E-02,0.265950E-01,1,0.444941E-02,0.198073E-02,1,0.380916E-03,-0.840319,-0.196117,1.32315,-0.435789E-02,0.128993E-02,0.139126E-03,0.435763E-10,0.631566E-12,0.204086E-12,0.282967E-13,21.4909,508.780,512.560,9.60000,0,311.474,7.37391,7.42869,1.15000,0,0.100651,2.38283,2.40053,-1.00000,0,0.139553E-01,0.330381,0.332835,10.0000,0,274.955,274.313,96559.5,1.22292,1009.16,0.236742E-01,-0.339923E-02,0.561276E-02,710.545,662.787,0.458962E-02,100.000,0.00000,275.246,-0.910028E-02,0.274348,0.166689E-01,0.275004,-0.224162E-13,0.202767E-14,0.275004,1.04355,79.6202,91.8998,3.47501,-9999,0.581677E-01,0.747906E-01,6.98674,0.287688,1.01444,0.333603E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.404172E-02,1.02375,-2.38739,1.04404,-1.55341,1.44469,5.91016,1.44469,-0.345182E-01,1.44469,0.193405E-01,1.37509,0.141218E-02,1.40260,800000000,800100000,800000000,800000000,800000000,800010000,811110111,811110111,80000,80010,80,81,0,0,1,10,0,8,0,0,0.104040,0.446954E-01,0.845598E-03,0.852882E-01,0.512410,12.5310,0.249448E-02,0.368256E-04,-0.193448E-02,0.591016E-02,-0.345182E-01,0.461266E-03,0.336802E-04,16.0000,0.00000,247.032,43.9493,-0.923606E-01,97433.5,1.16653,33.0000,0.506917,4.55234,2.38965,0.331298,4019.43,318.943,46.5681,0.950000,3.00000
CH-CHA_202204110100.csv,2022-04-11,01:30,101.0624,0,36000,36000,-0.159864E-01,1,0.226151E-02,-7.48782,1,2.03881,-3.64738,1,0.553507,4.14879,2,4.15347,-0.810144E-01,1,0.122943E-01,-0.549940E-01,2,0.292077E-01,0.180234E-02,2,0.109612E-02,-0.720867,-0.436434,2.58239,-0.969393E-02,0.199703E-01,0.272692E-03,-0.637355E-09,-0.827737E-11,-0.317647E-11,-0.385687E-12,23.4630,554.557,558.580,1.00000,0,304.716,7.20207,7.25432,-1.00000,0,0.116936,2.76382,2.78387,2.75000,0,0.141984E-01,0.335583,0.338018,3.05000,0,274.503,273.877,96559.5,1.22495,1009.06,0.236354E-01,-0.524973E-02,0.549098E-02,694.025,642.302,0.448262E-02,100.000,0.00000,274.917,-0.468535E-01,-0.337751E-01,0.100742E-01,0.586302E-01,-0.688498E-13,-0.271642E-13,0.586302E-01,0.770260,306.135,215.787,9.89398,-9999,0.114240,0.100757,16.9270,0.118745,2.05293,0.530280E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.153259E-01,1.04310,-7.32902,1.04407,-2.48520,1.33499,3.53006,1.33499,-0.552003E-01,1.33499,-0.450015E-01,1.22205,0.147336E-02,1.22329,800000000,800100000,800000000,800000000,800100100,800110100,811110111,811110111,81011,81011,80,81,0,0,15,19,14,41,0,0,0.493570E-01,0.146927,0.523055E-02,0.518577E-01,1.15211,3.61754,0.139987E-01,0.398308E-04,-0.592942E-02,0.353006E-02,-0.552003E-01,-0.107133E-02,0.350755E-04,16.0000,0.00000,247.259,45.3698,0.987215E-01,97437.3,1.16096,33.0000,0.506722,4.57634,2.77063,0.336480,4019.61,318.938,46.5662,0.950000,3.00000
CH-CHA_202204110100.csv,2022-04-11,02:00,101.0833,0,36000,36000,-0.164112E-02,1,0.434450E-03,-0.461718,1,0.261945,-0.761911,1,0.204942,1.49890,1,0.834284,-0.169260E-01,1,0.455283E-02,0.392847E-01,1,0.117018E-01,-0.346411E-03,1,0.191620E-03,0.278734,-0.260284E-02,-2.77664,-0.578228E-04,-0.546716E-02,-0.194978E-03,-0.588171E-10,-0.838194E-12,-0.309557E-12,-0.386283E-13,21.3661,505.306,508.972,10.0000,0,304.485,7.20104,7.25327,-0.150000,0,0.112451,2.65945,2.67874,9.95000,0,0.140322E-01,0.331861,0.334268,-0.600000,0,274.672,274.046,96559.5,1.22420,1009.06,0.236499E-01,-0.109681E-02,0.548682E-02,693.926,650.162,0.448198E-02,100.000,0.00000,274.915,0.219115,0.313166,0.221221E-01,0.382850,-0.448913E-13,-0.275282E-14,0.382850,1.07373,140.003,55.0204,3.31255,-9999,0.366138E-01,0.510295E-01,9.03739,0.222409,0.605999,0.102086E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.160818E-02,1.02048,-0.475452,1.03876,-0.527970,1.39732,1.09966,1.39732,-0.117290E-01,1.39732,0.281759E-01,1.39427,-0.241683E-03,1.43333,800000000,800100000,800000000,800000000,800000000,800100000,811110111,811110111,80100,81101,80,81,0,0,2,0,9,0,0,0,0.461345E-01,0.554284E-01,0.496041E-03,0.169702E-01,0.226999,8.38224,0.279126E-01,0.467932E-04,-0.384892E-03,0.109966E-02,-0.117290E-01,0.671180E-03,-0.575716E-05,16.0000,0.00000,247.517,46.9793,0.209466,97419.3,1.16385,33.0000,0.506194,4.61863,2.66706,0.332720,4018.33,318.942,46.5730,0.950000,3.00000
CH-CHA_202204110100.csv,2022-04-11,02:30,101.1041,0,36000,36000,-0.220819E-01,1,0.344606E-02,-5.40909,2,2.08658,-1.17346,1,1.49286,32.5863,1,5.44447,-0.260672E-01,1,0.331625E-01,-0.127879E-01,1,0.381179E-02,0.657419E-02,1,0.140148E-02,-0.942747E-01,0.412355E-01,0.512639E-01,0.916005E-03,-0.523877E-02,-0.147502E-03,0.236345E-09,0.336965E-11,0.119498E-11,0.153627E-12,21.4089,506.216,509.896,10.0000,0,305.234,7.21729,7.26976,8.80000,0,0.108245,2.55947,2.57807,10.0000,0,0.139160E-01,0.329046,0.331438,10.0000,0,274.616,273.989,96559.5,1.22444,1009.07,0.236451E-01,-0.168916E-02,0.550032E-02,695.488,647.494,0.449210E-02,100.000,0.00000,274.946,-0.124367,0.123403,0.273635E-01,0.177325,0.363713E-13,0.110396E-13,0.177325,1.00841,60.7583,135.223,8.87693,-9999,0.134292,0.937261E-01,38.0635,0.528065E-01,4.60953,0.325999E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.215976E-01,1.02242,-5.31250,1.02879,-0.752894,1.25576,26.2324,1.25576,-0.167248E-01,1.25576,-0.107599E-01,1.18848,0.549890E-02,1.19555,800000000,800100000,800000000,800000000,800000001,800101011,811110111,811110111,81011,81011,80,81,0,0,5,4,19,11,0,0,0.133170,0.506692E-01,0.361272E-02,0.745024E-01,0.705478,32.3964,0.367369E-03,0.507537E-04,-0.429972E-02,0.262324E-01,-0.167248E-01,-0.256264E-03,0.130965E-03,16.0000,0.00000,247.261,45.3807,0.157116,97400.2,1.16294,33.0000,0.506861,4.60941,2.56607,0.329919,4017.58,318.939,46.5699,0.950000,3.00000
CH-CHA_202204110100.csv,2022-04-11,03:00,101.1249,0,36000,36000,-0.974974E-02,1,0.137509E-02,-0.925400E-01,2,1.07345,-1.67738,1,1.00625,8.22358,1,2.57713,-0.372563E-01,1,0.223497E-01,0.208702E-01,1,0.363743E-02,-0.159499E-02,1,0.497926E-03,-0.239941,-0.609784,-0.454637,-0.135439E-01,0.151674E-02,0.358140E-04,0.879843E-10,0.123232E-11,0.457161E-12,0.582365E-13,21.0809,498.158,501.658,10.0000,0,295.261,6.97725,7.02627,9.60000,0,0.109535,2.58840,2.60658,-1.00000,0,0.139534E-01,0.329729,0.332046,-1.00000,0,274.450,273.844,96559.5,1.22520,1008.94,0.236308E-01,-0.241421E-02,0.532060E-02,672.408,640.757,0.434263E-02,100.000,0.00000,274.476,-0.789185E-01,0.189378,0.170731E-01,0.205873,-0.692196E-13,0.417365E-14,0.205873,1.52869,69.1527,112.623,4.75700,-9999,0.892057E-01,0.967943E-01,652.106,0.308232E-02,0.551692E-01,0.839201E-03,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.954719E-02,1.02122,-0.168210,1.02465,-1.37156,1.21181,6.80623,1.21181,-0.304637E-01,1.21181,0.179594E-01,1.16208,-0.136404E-02,1.16931,800000000,800100000,800000000,800000000,800001000,800111001,811110111,811110111,81001,81001,80,81,0,0,0,4,11,26,0,0,0.107493,0.846645E-01,0.143105E-02,0.920413E-01,0.742986,62.3551,0.782749E-03,0.654777E-04,-0.136076E-03,0.680623E-02,-0.304637E-01,0.427371E-03,-0.324594E-04,16.0000,0.00000,247.639,47.7439,-0.536431E-02,97389.7,1.16034,33.0000,0.506806,4.54634,2.59479,0.330526,4016.22,318.946,46.5687,0.950000,3.00000
CH-CHA_202204110100.csv,2022-04-11,03:30,101.1458,0,36000,36000,-0.119734E-01,1,0.175973E-02,-3.79251,1,1.45447,-4.75459,2,1.17873,22.6177,1,5.72108,-0.105578,2,0.261743E-01,-0.158305E-01,1,0.135498E-01,0.258484E-02,1,0.723804E-03,-0.437691,0.492040,1.86660,0.109259E-01,0.560110E-02,0.356917E-04,-0.373410E-09,-0.504060E-11,-0.189453E-11,-0.232259E-12,22.4999,531.210,535.047,10.0000,0,303.722,7.17071,7.22251,0.700000,0,0.114155,2.69514,2.71460,10.0000,0,0.139948E-01,0.330409,0.332796,10.0000,0,274.202,273.579,96559.5,1.22630,1009.04,0.236094E-01,-0.684143E-02,0.547308E-02,691.010,628.629,0.446310E-02,100.000,0.00000,274.856,0.166596,0.120888,0.192500E-01,0.206733,-0.152101E-12,-0.165961E-13,0.206733,1.04938,148.681,35.9661,5.34284,-9999,0.988123E-01,0.883740E-01,21.6265,0.929414E-01,0.797653,0.310181E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.117282E-01,1.02091,-3.88686,1.03102,-3.53512,1.29199,17.7446,1.29199,-0.784988E-01,1.29199,-0.129465E-01,1.22276,0.209560E-02,1.23346,800000000,800100000,800000000,800000000,800000000,810001100,811110111,811110111,80011,81111,80,81,0,0,0,7,12,36,0,0,0.891202E-01,0.856732E-01,0.195463E-02,0.827969E-01,1.89229,43.2851,0.774583E-02,0.376551E-04,-0.314122E-02,0.177446E-01,-0.784988E-01,-0.307864E-03,0.498325E-04,16.0000,0.00000,247.175,44.8446,0.263412,97315.2,1.16164,33.0000,0.506361,4.67785,2.70178,0.331194,4014.03,318.946,46.5695,0.950000,3.00000
CH-CHA_202204110100.csv,2022-04-11,04:00,101.1666,0,36000,36000,-0.665103E-01,1,0.979093E-02,-5.70994,2,3.99746,-14.3300,1,2.17714,71.5979,2,14.2425,-0.318268,1,0.483543E-01,0.109820,2,0.335749E-01,0.130791E-01,2,0.263234E-02,0.359763,0.369214,-0.337853,0.820023E-02,-0.511787E-02,0.688318E-04,0.119489E-09,0.166441E-11,0.590942E-12,0.754674E-13,22.2276,525.223,529.093,10.0000,0,309.617,7.31604,7.36996,10.0000,0,0.109928,2.59752,2.61667,9.95000,0,0.140386E-01,0.331722,0.334167,2.80000,0,274.433,273.797,96559.5,1.22526,1009.12,0.236293E-01,-0.206238E-01,0.557931E-02,704.982,638.585,0.455359E-02,100.000,0.00000,275.136,0.916227E-01,0.109805,0.302053E-01,0.146165,0.111802E-12,0.537571E-14,0.146165,1.17077,154.557,50.1580,11.9262,-9999,0.232987,0.166030,188.302,0.106743E-01,0.398461,0.198213E-01,0,55.4206,-8.41029,19.0241,47.3727,72.2464,101.327,151.806,-0.647946E-01,1.02648,-6.21804,1.02765,-11.4512,1.22173,59.0471,1.22173,-0.254330,1.22173,0.947691E-01,1.15882,0.112455E-01,1.16305,800000000,800100000,800000000,800000000,800100000,800100000,811110111,811110111,80001,80001,80,81,4,0,0,3,0,0,0,0,0.256982,0.624090E-01,0.126680E-01,0.730735E-01,1.28254,12.9743,0.488813E-02,0.445538E-04,-0.502904E-02,0.590471E-01,-0.254330,0.225580E-02,0.267677E-03,16.0000,0.00000,247.112,44.4530,0.473064,97287.2,1.16603,33.0000,0.506639,4.79607,2.60399,0.332551,4010.46,318.942,46.5760,0.950000,3.00000
