not_enough_data,2016-09-02,18:00,246.749,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
CH-CHA_201610141300.csv,2016-10-14,18:30,288.7707,0,36000,36000,-0.189629E-01,1,0.325287E-02,-3.78788,1,0.631065,-0.329028,2,0.998483,-0.739303E-02,2,0.224352E-01,0.104395,1,0.225835E-01,-0.358248E-03,1,0.150737E-03,-0.873315,-0.814385,-0.182987E-01,0.744288E-02,0.738215E-04,-0.570572E-11,-0.152915E-11,-0.203384E-12,373.036,9.21180,9.29744,1.05000,0,0.999751E-01,2.46880,2.49175,3.85000,0,0.132971E-01,0.328361,0.331414,4.40000,0,286.800,285.963,96559.5,1.17229,1010.37,0.246941E-01,-0.479068E-03,0.672211E-02,887.123,1474.83,0.573417E-02,60.1509,587.706,278.396,0.705200,0.340643,0.396893E-01,0.784168,0.325962E-12,-0.152953E-13,0.784168,2.47423,168.427,25.7827,2.90117,-9999,0.127185,0.346961,46.1984,0.435080E-01,11.5123,0.251448E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.187349E-01,1.01217,-3.72978,1.02294,-0.266115,1.23641,-0.597941E-02,1.23641,0.844334E-01,1.23641,-0.289748E-03,1.23641,800009000,800009000,800009000,800009000,800009000,800109110,801109111,811119111,80100,80100,80,81,0,0,10,0,0,0,0,0.536581,0.150136,0.720412E-02,0.101134,0.279319E-01,0.214879E-01,0.118245E-05,-0.314898E-02,-0.149025E-03,0.210434E-02,-0.722141E-05,34.0000,96.5003,0.500306,0.00000,0.00000,423811.,832981.
CH-CHA_201610141300.csv,2016-10-14,19:00,288.7915,0,35989,35989,-0.106586E-01,1,0.212882E-02,-7.36049,1,2.09173,-1.52519,2,1.30409,-0.342838E-01,2,0.293139E-01,-0.849634E-02,1,0.561389E-02,0.899053E-04,1,0.107004E-03,0.668202,0.475736E-01,0.106938E-02,-0.858526E-02,-0.126150E-03,-0.180847E-11,-0.448021E-12,-0.637855E-13,373.396,9.23436,9.32043,4.95000,0,0.925032E-01,2.28767,2.30899,5.00000,0,0.131698E-01,0.325700,0.328735,1.65000,0,287.225,286.385,96559.5,1.17055,1010.39,0.247307E-01,-0.222159E-02,0.672860E-02,889.290,1516.09,0.574822E-02,58.6568,626.800,278.431,-0.388760,0.793102,0.509629E-01,0.884727,-0.520510E-13,-0.484330E-14,0.884727,2.46173,74.5728,116.113,3.30224,-9999,0.954232E-01,0.246097,10.0411,0.200178,4.82595,0.652189E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.104772E-01,1.01731,-7.19835,1.03519,-1.11731,1.36506,-0.251152E-01,1.36506,-0.622416E-02,1.36506,0.658619E-04,1.36506,800009000,800009000,800009000,800009000,800009000,800109010,801109111,811109111,80000,80000,80,80,0,5,4,0,0,0,0,0.129177,0.351536,0.114811E-01,0.143511,0.191661E-01,0.732043E-03,0.361384E-06,-0.608631E-02,-0.626892E-03,-0.155359E-03,0.164395E-05,34.0000,96.5002,0.500153,0.00000,0.00000,383070.,802760.
CH-CHA_201610141900.csv,2016-10-14,19:30,288.8123,0,36000,36000,-0.614119E-01,1,0.835445E-02,-10.4117,1,4.52294,-3.91072,1,2.30938,-0.878930E-01,1,0.519030E-01,0.102829,1,0.484338E-01,0.141084E-02,1,0.316571E-03,-0.257944,-0.382669,-0.860044E-02,0.235367E-02,0.596748E-04,-0.490406E-11,-0.126612E-11,-0.177114E-12,366.293,9.05303,9.13573,5.00000,0,0.945690E-01,2.33730,2.35865,3.95000,0,0.132290E-01,0.326958,0.329945,4.50000,0,287.045,286.222,96559.5,1.17130,1010.28,0.247152E-01,-0.569547E-02,0.660060E-02,871.877,1500.06,0.563529E-02,58.1228,628.183,278.147,-0.124599,0.137674,0.291706E-01,0.187963,-0.136001E-12,-0.133884E-13,0.187963,2.42014,33.2421,132.146,8.92801,-9999,0.228977,0.319072,98.0767,0.204942E-01,2.66235,0.384254E-01,0,56.8792,-8.63163,19.5248,48.6195,74.1477,103.993,155.801,-0.600846E-01,1.02209,-10.3672,1.02625,-3.20439,1.22043,-0.720182E-01,1.22043,0.842565E-01,1.22043,0.115602E-02,1.22043,800009000,800009000,800009000,800009000,800009010,800119010,811119111,811119111,80111,80111,80,81,0,11,3,0,0,0,0,0.320493,0.306185,0.114664E-01,0.179693,0.163366E-01,0.158392E-01,0.741617E-06,-0.876092E-02,-0.179617E-02,0.210140E-02,0.288317E-04,34.0000,96.5001,0.500056,0.00000,0.00000,466433.,782982.
CH-CHA_201610141900.csv,2016-10-14,20:00,288.8331,0,36000,36000,-0.798022E-02,1,0.139490E-02,-2.30208,1,1.26429,3.84275,2,1.74001,0.863024E-01,2,0.390780E-01,-0.467341E-01,2,0.324411E-01,0.905292E-03,1,0.153339E-03,-1.20929,-0.799790,-0.179621E-01,0.127108E-01,0.766383E-04,-0.371365E-11,-0.111492E-11,-0.140650E-12,351.991,8.67537,8.75129,0.150000,0,0.105676,2.60455,2.62734,0.500000E-01,0,0.133312E-01,0.328569,0.331445,4.70000,0,286.247,285.461,96559.5,1.17459,1010.06,0.246466E-01,0.559239E-02,0.634288E-02,835.606,1427.04,0.540008E-02,58.5550,591.438,277.539,-0.207277,0.230969E-02,0.193853E-01,0.208195,-0.457586E-13,-0.105504E-13,0.208195,1.20702,17.6720,179.362,5.34262,-9999,0.824260E-01,0.100149,20.6894,0.971510E-01,-0.599071,0.235409E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.781809E-02,1.02074,-2.06019,1.03037,3.01157,1.27600,0.676352E-01,1.27600,-0.366256E-01,1.27600,0.709478E-03,1.27600,800009000,800109000,800009000,800009000,800009000,810109000,811119111,811119111,80101,80101,80,81,1,0,1,0,0,0,0,0.884785E-01,0.110101,0.171758E-02,0.859392E-01,0.776028E-01,0.594890E-01,0.999453E-06,-0.173650E-02,0.168153E-02,-0.910574E-03,0.176388E-04,34.0000,96.5001,0.500111,0.00000,0.00000,791615.,834477.
CH-CHA_201610141900.csv,2016-10-14,20:30,288.8540,0,36000,36000,0.162121E-02,2,0.602157E-03,-1.01974,1,0.677425,0.319410,1,0.451938,0.717308E-02,1,0.101493E-01,0.421083E-01,1,0.105024E-01,0.424800E-03,1,0.921196E-04,-0.878388E-01,-0.617784,-0.138738E-01,-0.120028E-01,-0.413557E-04,-0.347993E-12,-0.976374E-13,-0.136022E-13,340.256,8.38375,8.45463,4.60000,0,0.954668E-01,2.35225,2.37214,0.500000E-01,0,0.132998E-01,0.327700,0.330470,1.20000,0,286.165,285.406,96559.5,1.17495,1009.90,0.246395E-01,0.464815E-03,0.613142E-02,807.593,1421.88,0.521847E-02,56.7976,614.285,277.053,0.385971,0.468744,0.248050E-01,0.607709,0.969859E-13,-0.102274E-14,0.607709,1.53659,139.021,50.5314,2.33931,-9999,0.371459E-01,0.102569,4.27464,0.470215,-3.19258,0.231357E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.157955E-02,1.02637,-0.958338,1.05329,0.207241,1.54125,0.465406E-02,1.54125,0.273208E-01,1.54125,0.275620E-03,1.54125,800009000,800109000,800009000,800009011,800019011,800019111,811119111,811119111,80111,80111,80,81,0,0,3,2,0,0,0,0.113359,0.901604E-01,0.161916E-02,0.999750E-01,0.160351E-01,0.184215E-01,0.142171E-05,-0.807649E-03,0.115641E-03,0.678849E-03,0.684841E-05,33.9822,96.5040,0.499805,0.00000,0.00000,489028.,787896.
CH-CHA_201610141900.csv,2016-10-14,21:00,288.8748,0,36000,36000,-0.308227E-01,1,0.319171E-02,-8.50912,1,2.47560,-12.7471,2,2.83291,-0.286033,2,0.635677E-01,0.224500,1,0.310794E-01,0.205370E-02,1,0.310675E-03,-1.34974,-0.656186,-0.147242E-01,0.828699E-04,0.112200E-03,-0.218304E-11,-0.636376E-12,-0.892257E-13,328.742,8.07520,8.14094,4.55000,0,0.958310E-01,2.35399,2.37315,4.00000,0,0.134364E-01,0.330051,0.332738,4.95000,0,285.288,284.559,96559.5,1.17858,1009.72,0.245640E-01,-0.185350E-01,0.592392E-02,777.947,1344.56,0.502632E-02,57.8588,566.614,276.522,0.340872,0.108398,0.288547E-01,0.358855,0.177464E-12,-0.664061E-14,0.358855,1.71353,160.326,17.6407,4.61201,-9999,0.161717,0.299012,42.2676,0.475542E-01,0.667532,0.442152E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.303421E-01,1.01584,-8.93272,1.02522,-10.2686,1.24137,-0.230417,1.24137,0.180848,1.24137,0.165438E-02,1.24137,800009000,800109000,800009000,800009000,800009010,801009010,811119111,811119111,80111,80111,80,81,2,0,3,1,0,0,0,0.201026,0.393865,0.313246E-02,0.176744,0.886411E-01,0.169341E-01,0.178145E-05,-0.750630E-02,-0.570593E-02,0.447842E-02,0.409682E-04,34.0000,96.5000,0.500028,0.00000,0.00000,156495.,775683.
CH-CHA_201610141900.csv,2016-10-14,21:30,288.8956,0,36000,36000,-0.672821E-01,1,0.100802E-01,-18.0441,1,6.73087,1.85943,1,2.99610,0.417137E-01,1,0.672133E-01,-0.886505E-01,1,0.170463E-01,0.570743E-02,1,0.839639E-03,-0.405281,-0.607601,-0.136307E-01,0.112038E-01,0.501666E-04,-0.590852E-11,-0.196338E-11,-0.251137E-12,317.437,7.78985,7.85101,0.500000E-01,0,0.105483,2.58854,2.60886,5.00000,0,0.134924E-01,0.331101,0.333701,4.90000,0,285.008,284.305,96559.5,1.17976,1009.55,0.245398E-01,0.270305E-02,0.572022E-02,750.525,1322.11,0.484863E-02,56.7674,571.581,276.015,0.187598E-01,0.170356,0.204662E-01,0.172604,-0.515028E-13,-0.186132E-13,0.172604,1.62902,116.514,83.7159,6.80980,-9999,0.238810,0.277094,64.1839,0.313163E-01,-9.70411,0.634395E-01,0,62.0313,-9.41350,21.2934,53.0235,80.8641,113.413,169.913,-0.657643E-01,1.02308,-17.5147,1.02751,1.51155,1.23015,0.339095E-01,1.23015,-0.720648E-01,1.23015,0.463963E-02,1.23015,800009000,800109000,800009000,800009000,800009010,800109010,811119111,811119111,80001,80001,80,81,0,0,4,0,0,0,0,0.409066,0.135081,0.100416E-01,0.303869,0.463374E-01,0.157493E-02,0.305366E-05,-0.147055E-01,0.838651E-03,-0.178231E-02,0.114748E-03,34.0000,96.5000,0.500028,0.00000,0.00000,884380.,909708.
CH-CHA_201610141900.csv,2016-10-14,22:00,288.9165,0,36000,36000,-0.468662E-01,1,0.607866E-02,-52.1832,1,8.19616,-49.5913,1,6.44274,-1.11192,1,0.144457,0.286220,1,0.401654E-01,0.587893E-02,1,0.696449E-03,-0.885267,-0.227431,-0.509939E-02,-0.153040E-02,-0.227472E-04,-0.119129E-11,-0.396393E-12,-0.512633E-13,313.718,7.68331,7.74280,4.95000,0,0.104387,2.55656,2.57636,2.00000,0,0.134998E-01,0.330626,0.333186,2.50000,0,284.443,283.750,96559.5,1.18211,1009.48,0.244912E-01,-0.720524E-01,0.565319E-02,740.286,1274.27,0.478228E-02,58.0948,533.986,275.822,-0.673010E-01,0.906430E-01,0.142801E-01,0.113796,-0.174775E-12,-0.379734E-14,0.113796,1.35624,54.5451,126.593,7.20900,-9999,0.199114,0.284108,12.8636,0.156255,1.05227,0.219620,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.455684E-01,1.02848,-52.5311,1.03922,-37.0002,1.34030,-0.829605,1.34030,0.213549,1.34030,0.438628E-02,1.34030,800009000,800109000,800009000,800009011,800009000,810019010,811119111,811119111,80000,80000,80,81,0,2,2,0,1,0,0,0.264795,0.296578,0.684209E-02,0.535781,0.144645,0.130742E-01,0.326018E-05,-0.440208E-01,-0.204750E-01,0.527048E-02,0.108255E-03,33.9911,96.5021,0.500000,0.00000,0.00000,884564.,909708.
CH-CHA_201610141900.csv,2016-10-14,22:30,288.9373,0,36000,36000,-0.776344E-02,1,0.164487E-02,-0.712393,1,0.378513,-0.113654,2,0.544393,-0.254678E-02,2,0.121989E-01,0.501788E-01,2,0.139983E-01,0.327985E-03,2,0.976483E-04,-0.997223,-0.458873,-0.102826E-01,0.251203E-02,-0.991041E-05,-0.127620E-11,-0.445781E-12,-0.564579E-13,305.657,7.46896,7.52517,1.45000,0,0.106767,2.60893,2.62856,5.00000,0,0.135220E-01,0.330419,0.332906,4.75000,0,283.799,283.128,96559.5,1.18481,1009.36,0.244358E-01,-0.165032E-03,0.550794E-02,719.682,1222.33,0.464881E-02,58.8778,502.649,275.425,0.191201,0.239669,0.246750E-01,0.307584,-0.499711E-13,-0.417527E-14,0.307584,1.40121,146.168,51.4182,4.60133,-9999,0.809475E-01,0.168672,63.3082,0.317494E-01,6.26811,0.735910E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.763583E-02,1.01671,-0.702577,1.02437,-0.927027E-01,1.22600,-0.207731E-02,1.22600,0.409288E-01,1.22600,0.267524E-03,1.22600,800009000,800109000,800009000,800009000,800009000,800009010,811119111,811119111,80100,80100,80,81,0,0,0,0,0,0,0,0.153711,0.181766,0.186671E-02,0.659017E-01,0.142222E-01,0.106297E-01,0.657832E-06,-0.587492E-03,-0.511418E-04,0.100764E-02,0.658624E-05,34.0000,96.5012,0.501167,0.00000,0.00000,883592.,909708.
CH-CHA_201610141900.csv,2016-10-14,23:00,288.9581,0,36000,36000,-0.119165E-01,1,0.174135E-02,-1.18532,2,0.576545,-1.43738,1,0.765042,-0.322019E-01,1,0.171394E-01,0.564999E-01,2,0.213314E-01,0.750854E-03,1,0.147287E-03,-0.381370,0.205610,0.460633E-02,0.508882E-02,0.117186E-03,0.864496E-12,0.310254E-12,0.380384E-13,309.835,7.56491,7.62257,5.00000,0,0.111195,2.71492,2.73562,4.80000,0,0.136329E-01,0.332860,0.335398,2.35000,0,283.569,282.890,96559.5,1.18576,1009.40,0.244160E-01,-0.208668E-02,0.558322E-02,728.905,1202.98,0.470855E-02,60.5918,474.072,275.604,0.346224,0.271691,0.312887E-01,0.441210,-0.621039E-13,0.279019E-14,0.441210,1.84849,137.963,38.1222,4.06659,-9999,0.100248,0.210475,72.2712,0.278119E-01,0.824640,0.987866E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.117498E-01,1.01418,-1.23103,1.02290,-1.17573,1.22254,-0.263402E-01,1.22254,0.462153E-01,1.22254,0.614177E-03,1.22254,800009000,800109000,800009000,800009000,800009000,800009000,811119111,811119111,80010,80010,80,81,0,0,2,1,0,0,0,0.180078,0.238325,0.254697E-02,0.187677,0.189037E-01,0.272457E-01,0.145392E-05,-0.102851E-02,-0.648012E-03,0.113697E-02,0.151098E-04,34.0000,96.5027,0.502694,0.00000,0.00000,884215.,909708.
CH-CHA_201610141900.csv,2016-10-14,23:30,288.9790,0,36000,36000,-0.454903E-01,1,0.671348E-02,24.2505,2,5.76253,-3.44226,1,1.46351,-0.770603E-01,1,0.327630E-01,-0.170409,1,0.460893E-01,-0.249399E-02,1,0.594618E-03,-1.25006,-0.127210,-0.284779E-02,-0.301354E-02,-0.116464E-04,0.347835E-11,0.122915E-11,0.154144E-12,308.265,7.50575,7.56252,5.00000,0,0.108932,2.65233,2.67238,4.85000,0,0.136608E-01,0.332618,0.335134,5.00000,0,282.784,282.112,96559.5,1.18906,1009.36,0.243484E-01,-0.499351E-02,0.555494E-02,723.219,1141.59,0.467172E-02,63.3519,418.371,275.494,-0.181475,-0.207965,0.310447E-01,0.277753,-0.161125E-12,0.112836E-13,0.277753,1.43286,320.346,228.891,6.41742,-9999,0.195595,0.220539,-26.2372,-0.766087E-01,-7.04493,-0.103303,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.442314E-01,1.02846,23.4325,1.02987,-2.90366,1.18549,-0.650030E-01,1.18549,-0.143746,1.18549,-0.210376E-02,1.18549,800009000,800109000,800009000,800009011,800009000,800009010,811119111,811119111,80111,80111,80,81,0,1,1,2,1,0,0,0.318372,0.117080,0.562489E-02,0.358310,0.119703E-01,0.223380E-01,0.361627E-05,0.195241E-01,-0.159466E-02,-0.352639E-02,-0.516097E-04,33.9911,96.5053,0.503168,0.00000,0.00000,883972.,909698.
CH-CHA_201610141900.csv,2016-10-15,00:00,289.0000,0,36000,36000,-0.268842E-01,1,0.380593E-02,0.939051,2,2.46500,-7.07870,1,1.46738,-0.158322,1,0.328193E-01,-0.259925E-01,2,0.180096E-01,-0.369963E-03,2,0.232690E-03,-1.55284,-0.124483,-0.278418E-02,0.745132E-02,0.208324E-05,0.110679E-11,0.417054E-12,0.494333E-13,306.952,7.44812,7.50401,0.350000,0,0.115664,2.80657,2.82763,5.00000,0,0.137096E-01,0.332661,0.335158,4.40000,0,281.813,281.149,96559.5,1.19316,1009.31,0.242648E-01,-0.102593E-01,0.553127E-02,717.679,1069.43,0.463583E-02,67.1086,351.750,275.386,-0.290520,-0.345466,0.230385E-01,0.451973,0.566572E-13,0.360573E-14,0.451973,2.14222,326.319,229.938,2.92181,-9999,0.150107,0.316999,-306.240,-0.656347E-02,-0.132659,-0.519480E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.263504E-01,1.02025,0.566605,1.02448,-6.00945,1.17793,-0.134407,1.17793,-0.220663E-01,1.17793,-0.314080E-03,1.17793,800009000,800009000,800009000,800009000,800009010,800109010,811119111,811119111,80010,80010,80,81,0,0,5,5,0,0,0,0.388851,0.241051,0.409627E-02,0.152925,0.288876E-01,0.116688E-01,0.198632E-05,0.470500E-03,-0.328578E-02,-0.539443E-03,-0.767815E-05,34.0000,96.5026,0.502583,0.00000,0.00000,883811.,909708.
CH-CHA_201610141900.csv,2016-10-15,00:30,289.0208,0,36000,36000,-0.135926,1,0.150509E-01,-51.8907,1,11.7446,-38.0183,1,6.03268,-0.850379,1,0.134937,-0.719971E-01,2,0.846488E-01,0.351999E-02,2,0.800130E-03,0.126586,1.12086,0.250711E-01,0.259953E-02,-0.181129E-04,-0.240785E-10,-0.864458E-11,-0.100422E-11,328.203,7.96732,8.03131,0.500000E-01,0,0.117830,2.86040,2.88337,0.500000E-01,0,0.136881E-01,0.332286,0.334955,0.100000,0,281.938,281.227,96559.5,1.19259,1009.59,0.242756E-01,-0.551046E-01,0.591422E-02,767.581,1075.14,0.495914E-02,71.3934,307.562,276.333,-0.269033E-01,0.174363E-01,0.314161E-01,0.448863E-01,-0.795067E-13,-0.733645E-13,0.448863E-01,1.55544,1.69412,147.052,44.4193,-9999,0.337603,0.166880,63.0548,0.318770E-01,1.36489,0.127657,0,35.6185,-5.40525,12.2267,30.4462,46.4323,65.1220,97.5646,-0.127870,1.06300,-51.4577,1.04683,-30.0490,1.26521,-0.672126,1.26521,-0.569053E-01,1.26521,0.278214E-02,1.26521,800009000,800009000,800009000,800009000,800009010,800009010,811119111,811119111,80110,80110,80,81,0,1,0,0,1,0,0,0.972849E-01,0.156151,0.803243E-01,0.893569E-01,0.101591E-01,0.584507E-02,0.534990E-06,-0.427378E-01,-0.164470E-01,-0.139248E-02,0.680793E-04,34.0000,96.5015,0.501528,0.00000,0.00000,884102.,909708.
CH-CHA_201610141900.csv,2016-10-15,01:00,289.0416,0,35989,35989,-0.564384E-01,1,0.694137E-02,-4.54008,2,1.73011,-23.4518,1,3.67227,-0.524877,1,0.821894E-01,0.202100,1,0.286661E-01,0.562413E-03,1,0.867169E-04,1.01118,0.791712,0.177194E-01,0.349258E-02,-0.638541E-04,-0.348753E-11,-0.122716E-11,-0.138478E-12,342.549,8.33513,8.40519,5.00000,0,0.120533,2.93290,2.95755,2.95000,0,0.136015E-01,0.330961,0.333743,1.60000,0,282.602,281.856,96559.5,1.18977,1009.81,0.243327E-01,-0.340120E-01,0.617274E-02,802.922,1121.98,0.518820E-02,71.5631,319.056,276.971,0.126108,0.236146,0.338198E-01,0.269837,0.987902E-13,-0.101811E-13,0.269837,1.62145,121.737,61.8967,7.20005,-9999,0.217799,0.298447,193.522,0.103864E-01,0.193592,0.173503E-01,0,58.6746,-8.90409,20.1411,50.1542,76.4883,107.276,160.719,-0.554470E-01,1.01788,-5.58745,1.02359,-19.3743,1.21046,-0.433618,1.21046,0.166962,1.21046,0.464628E-03,1.21046,800009000,800009000,800009000,800009011,800009000,810009000,801119111,801119111,80000,80000,80,81,0,1,0,9,5,0,0,0.318039,0.269257,0.959872E-02,0.253106E-01,0.453924E-01,0.520195E-02,0.196845E-06,-0.465065E-02,-0.106395E-01,0.409669E-02,0.114004E-04,33.9893,96.5031,0.500598,0.00000,0.00000,883740.,909708.
CH-CHA_201610150100.csv,2016-10-15,01:30,289.0624,0,36000,36000,-0.333063E-02,1,0.185735E-02,1.43206,1,0.907921,1.05588,0,0.746829,0.236408E-01,0,0.167213E-01,0.866799E-02,1,0.139317E-01,0.291824E-03,1,0.177638E-03,0.652386,0.775257E-01,0.173578E-02,-0.733900E-02,-0.750560E-04,0.226497E-12,0.752266E-13,0.891248E-14,343.533,8.37122,8.44188,4.70000,0,0.114098,2.78034,2.80381,5.00000,0,0.135178E-01,0.329401,0.332181,2.05000,0,283.012,282.262,96559.5,1.18804,1009.83,0.243680E-01,0.153193E-02,0.619047E-02,806.389,1153.19,0.521067E-02,69.9266,346.805,277.032,0.400549E-01,0.301943,0.162600E-01,0.305022,-0.233612E-12,0.659317E-15,0.305022,1.29965,94.9092,82.4434,3.05575,-9999,0.529478E-01,0.130945,-8.81475,-0.228027,1.35628,-0.225442E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.324431E-02,1.02660,1.44850,1.02864,0.892035,1.18367,0.199724E-01,1.18367,0.732296E-02,1.18367,0.246541E-03,1.18367,800009000,800019000,800009000,800009011,800009000,800009000,811119111,811119111,80111,80111,80,81,0,3,0,10,4,0,0,0.861679E-01,0.165278,0.104434E-01,0.220794E-01,0.415940E-02,0.232673E-02,0.544378E-06,0.120737E-02,0.490787E-03,0.179949E-03,0.605831E-05,33.9724,96.5064,0.499930,0.00000,0.00000,884045.,909703.
CH-CHA_201610150100.csv,2016-10-15,02:00,289.0833,0,36000,36000,-0.133992E-01,1,0.174553E-02,4.84182,1,0.713703,-1.00717,1,0.842249,-0.225584E-01,1,0.188644E-01,0.281709E-01,1,0.173669E-01,0.286784E-03,1,0.692802E-04,0.594540,0.521755,0.116861E-01,0.841095E-03,0.189947E-04,-0.236322E-11,-0.767535E-12,-0.904732E-13,353.025,8.61448,8.68934,4.15000,0,0.114657,2.79785,2.82216,0.500000E-01,0,0.135152E-01,0.329796,0.332662,1.85000,0,283.405,282.633,96559.5,1.18637,1009.97,0.244019E-01,-0.146178E-02,0.636152E-02,829.758,1182.33,0.536217E-02,70.1797,352.576,277.439,-0.447852,-0.661592,0.178950E-01,0.799122,-0.110774E-12,-0.669419E-14,0.799122,1.46291,309.046,235.905,1.28315,-9999,0.106274,0.132338,-21.0827,-0.953388E-01,-4.80733,-0.380232E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.132098E-01,1.01433,4.70506,1.02090,-0.857269,1.17486,-0.192008E-01,1.17486,0.239780E-01,1.17486,0.244100E-03,1.17486,800009000,800009000,800009000,800009000,800009000,801009010,811119111,811119111,80011,80011,80,81,1,4,0,6,1,0,0,0.103891,0.152636,0.814941E-02,0.160716E-01,0.885452E-02,0.683810E-02,0.244561E-06,0.392676E-02,-0.472598E-03,0.590181E-03,0.600812E-05,34.0000,96.5002,0.500222,0.00000,0.00000,884552.,909708.
CH-CHA_201610150100.csv,2016-10-15,02:30,289.1041,0,36000,36000,-0.377913E-02,1,0.181233E-02,3.32460,0,0.486658,-1.04711,2,0.652420,-0.234550E-01,2,0.146140E-01,-0.183020E-01,0,0.960793E-02,-0.458903E-04,2,0.110302E-03,0.144402,-0.329579,-0.738244E-02,-0.687508E-04,-0.339204E-04,-0.672539E-12,-0.222285E-12,-0.261591E-13,346.632,8.46076,8.53296,0.150000,0,0.114567,2.79641,2.82028,0.500000,0,0.134826E-01,0.329090,0.331898,0.350000,0,283.482,282.723,96559.5,1.18606,1009.89,0.244085E-01,-0.151988E-02,0.624632E-02,814.991,1189.52,0.526643E-02,68.5143,374.528,277.183,-0.399734,0.245729E-01,0.214936E-01,0.401065,-0.341365E-14,-0.194021E-14,0.401065,1.39187,17.2842,176.482,3.07203,-9999,0.564472E-01,0.198748,-4.60072,-0.436888,-3.17501,-0.491716E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.369793E-02,1.02196,3.19792,1.02558,-0.887864,1.17936,-0.198878E-01,1.17936,-0.155186E-01,1.17936,-0.389111E-04,1.17936,800009000,800009000,800009000,800009000,800019000,801019000,811119111,811119111,80011,80011,80,81,3,2,2,14,2,0,0,0.110387,0.278602,0.850619E-02,0.828546E-02,0.544757E-02,0.223206E-02,0.395405E-06,0.266985E-02,-0.489563E-03,-0.382008E-03,-0.957844E-06,34.0000,96.5000,0.500028,0.00000,0.00000,238186.,790735.
CH-CHA_201610150100.csv,2016-10-15,03:00,289.1249,0,36000,36000,-0.130467E-02,1,0.302119E-03,1.92379,0,0.258388,-0.132241,2,0.374166,-0.296240E-02,2,0.838187E-02,-0.791071E-02,1,0.930217E-02,0.325390E-04,0,0.306083E-04,0.140409,0.364568,0.816688E-02,-0.304122E-02,0.273516E-04,-0.571044E-12,-0.180828E-12,-0.218112E-13,353.473,8.63088,8.70602,0.100000,0,0.111931,2.73307,2.75686,4.25000,0,0.135010E-01,0.329660,0.332530,0.200000,0,283.585,282.810,96559.5,1.18562,1009.99,0.244173E-01,-0.191963E-03,0.636959E-02,831.333,1196.53,0.537238E-02,69.4785,365.200,277.466,-0.511063,0.991752E-01,0.225469E-01,0.521085,-0.429312E-13,-0.161552E-14,0.521085,1.45993,17.0667,169.018,2.47992,-9999,0.331725E-01,0.122682,-1.61371,-1.24558,-14.5476,-0.484306E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.128103E-02,1.01846,1.87844,1.02334,-0.112396,1.17656,-0.251784E-02,1.17656,-0.672357E-02,1.17656,0.276560E-04,1.17656,800009000,800019000,800009000,800009000,800009000,800009010,811119111,811119111,80101,80101,80,81,2,1,0,21,0,0,0,0.761535E-01,0.162823,0.638712E-02,0.349506E-02,0.883800E-02,0.260671E-02,0.237237E-06,0.156869E-02,-0.620128E-04,-0.165597E-03,0.681149E-06,34.0000,96.5000,0.500028,0.00000,0.00000,154448.,775306.
