not_enough_data,2018-11-26,15:00,330.624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
CH-CHA_201812011300.csv,2018-12-01,18:30,335.7707,0,36000,36000,0.153591E-02,1,0.504422E-03,-0.591304E-01,2,0.159990,-0.585260E-02,1,0.113609E-01,-0.131532E-03,1,0.255325E-03,0.197534E-01,2,0.148015E-01,0.204296E-03,1,0.304821E-03,-0.976817,-0.201777E-02,-0.453474E-04,0.284307E-03,-0.518728E-03,0.878287E-12,0.163136E-12,0.224186E-13,529.978,13.1137,13.2879,4.80000,0,0.984400E-01,2.43578,2.46815,3.65000,0,0.135279E-01,0.334732,0.339180,0.500000E-01,0,287.377,286.185,96559.5,1.16967,1012.53,0.247438E-01,-0.852326E-05,0.955019E-02,1261.31,1496.15,0.816486E-02,84.3041,234.834,283.560,0.428466,0.417072,0.319254E-01,0.598792,-0.571701E-13,0.165722E-14,0.598792,1.31647,137.457,44.2279,3.05625,-9999,0.362369E-01,0.103557,68.4942,0.293455E-01,10.1033,0.137781E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.151668E-02,1.01268,-0.583729E-01,1.02216,-0.467750E-02,1.25122,-0.105122E-03,1.25122,0.157873E-01,1.25122,0.163277E-03,1.25122,800009000,800109100,800009000,800009011,800109001,801119001,811119111,811119111,80111,80111,80,81,0,2,1,1,0,0,0,0.497678E-01,0.155525,0.182184E-02,0.125106,0.485191E-05,0.172352E-01,0.215857E-04,-0.492881E-04,-0.263556E-05,0.395807E-03,0.409356E-05,21.9839,96.5237,0.517695,0.661301E+09,294.478
CH-CHA_201812011300.csv,2018-12-01,19:00,335.7915,0,35989,35989,0.204638E-02,1,0.103773E-02,3.95456,1,2.11184,0.654164E-01,1,0.135314E-01,0.146887E-02,1,0.303836E-03,0.222768E-02,1,0.542698E-02,-0.952114E-03,1,0.431169E-03,-1.46639,0.508407E-03,0.114159E-04,-0.649647E-02,0.276030E-05,0.985180E-12,0.172470E-12,0.251511E-13,531.700,13.1139,13.2882,0.450000,0,0.930815E-01,2.29577,2.32628,0.500000E-01,0,0.135740E-01,0.334791,0.339240,0.500000E-01,0,286.451,285.263,96559.5,1.17345,1012.51,0.246641E-01,0.951829E-04,0.958123E-02,1261.34,1408.32,0.816502E-02,89.5631,146.986,283.561,0.164172,0.480621,0.144005E-01,0.508091,-0.502675E-13,0.185289E-14,0.508091,1.16211,119.813,71.1407,1.62412,-9999,0.417601E-01,0.852593E-01,-1.56744,-1.28235,60.4521,-0.797028E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.200870E-02,1.01876,3.88309,1.02353,0.546427E-01,1.19717,0.122696E-02,1.19717,0.186079E-02,1.19717,-0.795306E-03,1.19717,800009000,800109100,800009000,800009000,800009000,800119001,811109111,811119111,80110,80110,80,81,2,0,1,5,6,0,0,0.858553E-01,0.829847E-01,0.167862E-02,0.421074,0.599780E-05,0.386676E-02,0.173817E-04,0.326824E-02,0.306624E-04,0.465022E-04,-0.198752E-04,22.0000,96.5163,0.516269,0.663102E+09,294.213
CH-CHA_201812011900.csv,2018-12-01,19:30,335.8123,0,36000,36000,-0.454978E-02,2,0.169386E-02,-12.0813,1,2.42124,-0.490247E-01,2,0.107630E-01,-0.110005E-02,2,0.241508E-03,0.744987E-01,1,0.143959E-01,-0.729342E-03,2,0.234165E-03,-1.14991,-0.408222E-02,-0.915996E-04,0.922969E-02,0.900580E-04,-0.263359E-11,-0.500966E-12,-0.676330E-13,532.968,13.1119,13.2861,5.00000,0,0.101382,2.49418,2.52732,4.40000,0,0.136871E-01,0.336727,0.341201,0.500000E-01,0,285.727,284.542,96559.5,1.17642,1012.50,0.246018E-01,-0.712832E-04,0.960408E-02,1261.15,1342.82,0.816379E-02,93.9179,81.6710,283.558,0.421923,0.227705,0.168487E-01,0.479742,-0.517808E-13,-0.494136E-14,0.479742,1.39478,163.089,28.3550,2.01267,-9999,0.621890E-01,0.136214,1.69444,1.18623,246.433,0.163096,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.434264E-02,1.04770,-11.0707,1.09598,-0.233057E-01,2.10355,-0.522949E-03,2.10355,0.354157E-01,2.10355,-0.346719E-03,2.10355,800009000,800109100,800009000,800009000,800009000,810019001,811119111,811119111,80110,80110,80,81,0,0,1,0,4,0,0,0.194823,0.757128E-01,0.189317E-02,0.292312,0.294683E-05,0.127966E-01,0.146328E-04,-0.929436E-02,-0.130357E-04,0.882819E-03,-0.864278E-05,22.0000,96.5138,0.513750,0.648062E+09,294.099
CH-CHA_201812011900.csv,2018-12-01,20:00,335.8331,0,36000,36000,0.163901E-02,2,0.958831E-03,-2.97407,1,0.802366,-0.376608E-02,2,0.649668E-02,-0.844610E-04,2,0.145699E-03,0.598920E-01,1,0.887689E-02,0.115931E-02,1,0.222658E-03,-0.887222,-0.147799E-02,-0.331466E-04,-0.166959E-02,-0.656984E-04,-0.957995E-13,-0.179624E-13,-0.245006E-14,533.981,13.1112,13.2854,3.85000,0,0.100122,2.45836,2.49102,5.00000,0,0.136565E-01,0.335318,0.339773,2.55000,0,285.169,283.987,96559.5,1.17872,1012.49,0.245537E-01,-0.547307E-05,0.962234E-02,1261.08,1294.22,0.816335E-02,97.4394,33.1401,283.558,0.367799,0.629682,0.185072E-01,0.729464,0.349535E-13,-0.179406E-15,0.729464,1.64833,129.835,59.7106,1.45381,-9999,0.372893E-01,0.757169E-01,1.48387,1.35456,789.698,0.668291E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.155834E-02,1.05176,-2.70454,1.10430,-0.169883E-02,2.21687,-0.380991E-04,2.21687,0.270164E-01,2.21687,0.522950E-03,2.21687,800009000,800109100,800009000,800009000,800009000,800009000,811119111,811119111,80111,80111,80,81,0,1,1,1,0,0,0,0.941056E-01,0.553891E-01,0.193918E-02,0.964265E-01,0.187347E-05,0.714557E-02,0.502350E-05,-0.226617E-02,-0.947856E-06,0.672133E-03,0.130103E-04,22.0000,96.5104,0.510361,0.642615E+09,294.057
CH-CHA_201812011900.csv,2018-12-01,20:30,335.8540,0,36000,36000,-0.797905E-02,1,0.101221E-02,3.17893,1,1.08289,0.181065E-01,1,0.529213E-02,0.405820E-03,1,0.118613E-03,-0.135262E-01,1,0.122529E-01,-0.172007E-02,1,0.432660E-03,-1.02728,-0.286158E-02,-0.641365E-04,0.702049E-02,0.157152E-03,-0.110359E-11,-0.219596E-12,-0.285102E-13,535.134,13.1099,13.2840,0.150000,0,0.106483,2.60864,2.64330,0.500000E-01,0,0.138247E-01,0.338682,0.343181,0.500000E-01,0,284.525,283.346,96559.5,1.18139,1012.47,0.244983E-01,0.262971E-04,0.964311E-02,1260.95,1240.01,0.816249E-02,100.000,0.00000,283.556,-0.223887,-0.148707,0.118281E-01,0.269033,-0.998206E-13,-0.206226E-14,0.269033,1.05195,349.269,213.592,2.51982,-9999,0.821823E-01,0.133509,-14.8608,-0.135255,175.569,-0.323389E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.775322E-02,1.02913,3.09921,1.03031,0.149972E-01,1.20732,0.336132E-03,1.20732,-0.112035E-01,1.20732,-0.142470E-02,1.20732,800009000,800109100,800009000,800009011,800009000,800009000,811119111,811119111,80000,80000,80,81,1,0,0,0,0,0,0,0.820046E-01,0.183875,0.113848E-02,0.115898,0.124791E-05,0.149316E-01,0.163893E-04,0.259103E-02,0.834360E-05,-0.278098E-03,-0.353644E-04,21.9856,96.5138,0.508339,0.631976E+09,294.046
CH-CHA_201812011900.csv,2018-12-01,21:00,335.8748,0,36000,36000,-0.367859E-02,2,0.172255E-02,-8.65398,1,1.77397,-0.847225E-01,1,0.159188E-01,-0.189948E-02,1,0.356901E-03,0.612146E-01,1,0.125086E-01,0.469421E-02,1,0.663939E-03,0.526875,0.520858E-02,0.116777E-03,0.236299E-02,-0.344116E-04,0.456868E-11,0.926562E-12,0.117748E-12,534.614,13.1124,13.2866,4.75000,0,0.108424,2.65928,2.69462,0.500000E-01,0,0.137786E-01,0.337944,0.342434,2.15000,0,284.856,283.675,96559.5,1.18002,1012.48,0.245268E-01,-0.123086E-03,0.963375E-02,1261.19,1267.59,0.816405E-02,99.4950,6.40144,283.559,0.291829,0.736302,0.296215E-01,0.792580,0.396002E-13,0.854575E-14,0.792580,1.60465,117.847,68.3794,2.14185,-9999,0.558337E-01,0.108932,1.71185,1.17417,102.145,0.129731,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.351360E-02,1.04696,-7.93942,1.09489,-0.402227E-01,2.10633,-0.901795E-03,2.10633,0.290622E-01,2.10633,0.222861E-02,2.10633,800009000,800009100,800009000,800009000,800109000,800109000,811119111,811119111,80001,80001,80,81,1,0,8,6,0,0,0,0.180724,0.328014E-01,0.433956E-02,0.165395,0.507687E-05,0.660542E-02,0.179551E-04,-0.664526E-02,-0.224108E-04,0.722234E-03,0.553841E-04,22.0000,96.5067,0.506667,0.651184E+09,294.041
CH-CHA_201812011900.csv,2018-12-01,21:30,335.8956,0,36000,36000,-0.683975E-02,1,0.105928E-02,-2.61663,1,0.673133,-0.154771E-01,1,0.593789E-02,-0.347173E-03,1,0.133195E-03,-0.509582E-01,1,0.208497E-01,0.266835E-03,2,0.151410E-03,0.842674,0.773461E-02,0.173498E-03,-0.137984E-02,-0.169420E-03,0.486025E-12,0.974437E-13,0.123880E-13,533.772,13.1161,13.2904,5.00000,0,0.107017,2.62966,2.66461,3.05000,0,0.136050E-01,0.334307,0.338750,1.80000,0,285.386,284.203,96559.5,1.17783,1012.49,0.245724E-01,-0.224968E-04,0.961858E-02,1261.55,1312.91,0.816637E-02,96.0877,51.3657,283.563,0.645075,0.289184,0.251931E-01,0.707378,-0.513853E-13,0.910548E-15,0.707378,1.58395,165.793,24.1464,2.04100,-9999,0.762043E-01,0.178152,14.3944,0.139638,169.064,0.287931E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.673516E-02,1.01553,-2.55041,1.03053,-0.114267E-01,1.35447,-0.256316E-03,1.35447,-0.376222E-01,1.35447,0.197003E-03,1.35447,800009000,800009100,800009000,800009000,800009010,800009011,811119111,811119111,80001,80001,80,81,1,0,1,0,0,0,0,0.100769,0.251492,0.404275E-02,0.368520E-01,0.110540E-05,0.248080E-01,0.188536E-05,-0.213863E-02,-0.638168E-05,-0.936706E-03,0.490492E-05,22.0000,96.5046,0.504639,0.679816E+09,294.053
CH-CHA_201812011900.csv,2018-12-01,22:00,335.9165,0,36000,36000,-0.807105E-02,1,0.152589E-02,-2.78724,1,0.409572,-0.517800E-02,1,0.340815E-02,-0.116155E-03,1,0.764532E-04,-0.716478E-01,1,0.203161E-01,0.800358E-04,2,0.454633E-04,0.818437E-01,0.232661E-02,0.521917E-04,0.163973E-01,0.517407E-04,0.171562E-11,0.389992E-12,0.438697E-13,533.722,13.1172,13.2916,4.30000,0,0.121325,2.98179,3.02142,2.15000,0,0.136477E-01,0.335418,0.339876,1.65000,0,285.438,284.254,96559.5,1.17761,1012.49,0.245769E-01,-0.752687E-05,0.961766E-02,1261.65,1317.39,0.816707E-02,95.7692,55.7359,283.564,0.872410,0.266130,0.277512E-01,0.912521,0.603726E-13,0.321444E-14,0.912521,2.27029,166.553,16.9644,1.74273,-9999,0.827873E-01,0.203022,17.3266,0.116006,538.284,0.282367E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.795738E-02,1.01429,-2.72111,1.02867,-0.387545E-02,1.33610,-0.869359E-04,1.33610,-0.536245E-01,1.33610,0.599024E-04,1.33610,800009000,800009100,800009000,800009011,800009000,810109000,811119111,811119111,80111,80111,80,81,6,0,1,0,59,0,0,0.270913,0.128225,0.690499E-02,0.208209E-01,0.512471E-06,0.256875E-01,0.341334E-06,-0.228218E-02,-0.216490E-05,-0.133537E-02,0.149170E-05,22.0000,96.5046,0.504556,0.688513E+09,294.068
CH-CHA_201812011900.csv,2018-12-01,22:30,335.9373,0,36000,36000,-0.616713E-02,1,0.179379E-02,-2.52644,1,0.687583,0.276768E-02,2,0.288542E-02,0.620682E-04,2,0.647085E-04,-0.257856E-01,1,0.109166E-01,0.332669E-03,1,0.134701E-03,-0.480282,0.204601E-03,0.458838E-05,-0.126266E-01,0.318238E-04,-0.748942E-12,-0.154782E-12,-0.191899E-13,534.290,13.1173,13.2917,1.80000,0,0.110420,2.71092,2.74695,2.30000,0,0.136900E-01,0.336101,0.340568,2.75000,0,285.136,283.953,96559.5,1.17886,1012.49,0.245509E-01,0.402202E-05,0.962791E-02,1261.66,1291.33,0.816713E-02,97.7025,29.6684,283.565,0.149585,0.396182,0.159781E-01,0.423782,-0.583301E-13,-0.140175E-14,0.423782,1.16940,120.633,69.3151,2.16076,-9999,0.723286E-01,0.145010,12.7472,0.157681,-912.836,0.292649E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.605997E-02,1.01768,-2.45647,1.03274,0.202197E-02,1.36881,0.453447E-04,1.36881,-0.188380E-01,1.36881,0.243036E-03,1.36881,800009000,800109100,800009000,800009011,800019000,800019000,811119111,811119111,80000,80000,80,81,2,0,0,7,0,0,0,0.242088,0.456089E-01,0.232422E-02,0.417823E-01,0.517161E-06,0.840024E-02,0.140038E-05,-0.205806E-02,0.112799E-05,-0.468613E-03,0.604573E-05,22.0000,96.5054,0.505417,0.689110E+09,294.076
CH-CHA_201812011900.csv,2018-12-01,23:00,335.9581,0,36000,36000,-0.544703E-03,2,0.564682E-03,-0.410088E-01,2,0.432011,0.993126E-02,2,0.420620E-02,0.222681E-03,2,0.943123E-04,-0.547759E-02,2,0.141307E-01,-0.301048E-03,2,0.356241E-03,-0.285236,0.187761E-02,0.421001E-04,0.233925E-02,0.118564E-03,0.814575E-12,0.171449E-12,0.210280E-13,534.663,13.1182,13.2926,1.60000,0,0.112534,2.76107,2.79777,5.00000,0,0.138022E-01,0.338642,0.343144,0.500000E-01,0,284.957,283.775,96559.5,1.17960,1012.49,0.245355E-01,0.144297E-04,0.963463E-02,1261.75,1276.08,0.816769E-02,98.8769,14.3314,283.566,0.213282,0.844042E-01,0.105618E-01,0.229619,0.459324E-13,0.152353E-14,0.229619,0.906256,178.180,21.5907,2.63637,-9999,0.214888E-01,0.666942E-01,20.5946,0.975982E-01,-4.12926,0.159786E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.534057E-03,1.01993,-0.395157E-01,1.03040,0.753505E-02,1.31801,0.168952E-03,1.31801,-0.415596E-02,1.31801,-0.228412E-03,1.31801,800009000,800109100,800009000,800009000,800009000,800109000,811119111,811119111,80101,80101,80,81,1,0,1,3,10,0,0,0.372242E-01,0.945050E-01,0.165926E-02,0.203146E-01,0.853922E-06,0.147571E-01,0.119978E-04,-0.330860E-04,0.420021E-05,-0.103318E-03,-0.567839E-05,22.0000,96.5072,0.507222,0.695958E+09,294.080
CH-CHA_201812011900.csv,2018-12-01,23:30,335.9790,0,36000,36000,-0.181321E-01,1,0.212845E-02,-6.18149,1,1.27551,-0.404769E-01,1,0.861236E-02,-0.907476E-03,1,0.193085E-03,0.730469E-02,2,0.166635E-01,0.333521E-03,1,0.244345E-03,-0.194981,-0.348136E-02,-0.780507E-04,-0.266250E-02,0.190453E-04,-0.247507E-11,-0.510244E-12,-0.639784E-13,534.825,13.1165,13.2909,5.00000,0,0.110256,2.70402,2.73995,1.40000,0,0.138247E-01,0.339051,0.343557,1.70000,0,284.835,283.653,96559.5,1.18011,1012.48,0.245249E-01,-0.588045E-04,0.963754E-02,1261.59,1265.75,0.816665E-02,99.6711,4.16264,283.564,0.275708,0.178011,0.230065E-01,0.328987,-0.176862E-12,-0.462782E-14,0.328987,1.49335,153.419,32.8482,4.01005,-9999,0.123955,0.255056,26.2234,0.766491E-01,152.716,0.417369E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.178310E-01,1.01689,-6.04334,1.02745,-0.311991E-01,1.29738,-0.699471E-03,1.29738,0.563036E-02,1.29738,0.257073E-03,1.29738,800009000,800109100,800009000,800009011,800009000,801009010,811109111,811119111,80000,80000,80,81,0,0,3,3,0,0,0,0.182849,0.324418,0.284530E-02,0.102046,0.163845E-05,0.116903E-01,0.877218E-05,-0.505786E-02,-0.173816E-04,0.139912E-03,0.638817E-05,21.9844,96.5168,0.510953,0.683367E+09,294.071
CH-CHA_201812011900.csv,2018-12-02,00:00,336.0000,0,36000,36000,-0.612852E-02,1,0.173007E-02,-6.11965,1,1.42876,-0.369526E-01,2,0.805351E-02,-0.828454E-03,2,0.180555E-03,0.359504E-01,1,0.152817E-01,0.210908E-02,1,0.352390E-03,-0.178240E-01,-0.611596E-03,-0.137116E-04,-0.275263E-02,-0.905597E-05,0.491761E-11,0.991688E-12,0.127046E-12,534.834,13.1162,13.2906,0.700000,0,0.107855,2.64503,2.68018,5.00000,0,0.138174E-01,0.338857,0.343360,5.00000,0,284.823,283.642,96559.5,1.18016,1012.48,0.245240E-01,-0.536838E-04,0.963771E-02,1261.56,1264.81,0.816647E-02,99.7430,3.25030,283.563,0.279845,0.385571,0.181517E-01,0.476768,0.893820E-13,0.919465E-14,0.476768,1.70663,135.417,54.0281,2.18191,-9999,0.720623E-01,0.159907,5.20465,0.386193,165.608,0.710708E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.598240E-02,1.02443,-5.86230,1.04852,-0.237821E-01,1.55380,-0.533180E-03,1.55380,0.231371E-01,1.55380,0.135737E-02,1.55380,800009000,800109100,800009000,800009011,800009011,800009011,811119111,811119111,80000,80000,80,81,0,3,1,0,1,0,0,0.246026,0.711252E-01,0.266239E-02,0.149663,0.210345E-05,0.153242E-01,0.803335E-05,-0.490615E-02,-0.132488E-04,0.574925E-03,0.337287E-04,21.9900,96.5203,0.516536,0.681007E+09,294.061
CH-CHA_201812011900.csv,2018-12-02,00:30,336.0208,0,36000,36000,-0.515411E-02,1,0.970079E-03,-1.93558,1,0.719705,-0.481100E-01,1,0.855243E-02,-0.107804E-02,1,0.191642E-03,0.388844E-01,1,0.837182E-02,0.185667E-02,1,0.323367E-03,-0.858097,-0.257809E-02,-0.577694E-04,0.393010E-02,-0.367876E-04,0.373015E-11,0.776203E-12,0.961532E-13,535.795,13.1150,13.2893,4.75000,0,0.111493,2.72909,2.76536,4.20000,0,0.138114E-01,0.338070,0.342562,4.30000,0,284.286,283.107,96559.5,1.18239,1012.47,0.244777E-01,-0.698572E-04,0.965502E-02,1261.44,1220.34,0.816570E-02,100.000,0.00000,283.562,0.327462,0.347969,0.230112E-01,0.478376,0.138938E-12,0.696190E-14,0.478376,1.31604,137.651,46.7390,2.75715,-9999,0.660233E-01,0.869021E-01,12.6551,0.158829,40.2324,0.244891E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.506665E-02,1.01726,-1.88449,1.03255,-0.351198E-01,1.36988,-0.786961E-03,1.36988,0.283852E-01,1.36988,0.135535E-02,1.36988,800009000,800109100,800009000,800009000,800009000,800009000,811119111,811119111,80011,80011,80,81,1,2,5,0,0,0,0,0.872695E-01,0.847156E-01,0.181915E-02,0.528522E-01,0.231452E-05,0.507744E-02,0.727235E-05,-0.157417E-02,-0.195179E-04,0.704001E-03,0.336149E-04,22.0000,96.5188,0.518833,0.671455E+09,294.058
CH-CHA_201812011900.csv,2018-12-02,01:00,336.0416,0,35989,35989,0.251645E-02,1,0.697939E-03,-0.240434,1,0.448296,-0.969841E-02,1,0.320444E-02,-0.217302E-03,1,0.717987E-04,0.742985E-01,1,0.148453E-01,-0.286697E-03,1,0.130818E-03,-0.141594,0.201479E-02,0.451433E-04,-0.567773E-02,0.103556E-03,0.314176E-11,0.624637E-12,0.815105E-13,536.001,13.1160,13.2903,5.00000,0,0.106567,2.60769,2.64235,5.00000,0,0.139061E-01,0.340284,0.344806,0.500000E-01,0,284.197,283.018,96559.5,1.18276,1012.47,0.244700E-01,-0.140812E-04,0.965875E-02,1261.54,1213.13,0.816630E-02,100.000,0.00000,283.563,0.381456,0.524678,0.254653E-01,0.649187,-0.600795E-13,0.586147E-14,0.649187,1.19331,131.783,53.9817,2.24808,-9999,0.461260E-01,0.399991E-01,34.7399,0.578585E-01,24.7911,0.435285E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.248376E-02,1.01316,-0.236166,1.02429,-0.758263E-02,1.27903,-0.169896E-03,1.27903,0.580897E-01,1.27903,-0.224152E-03,1.27903,800009000,800109100,800009000,800009011,800009010,800019010,811119111,811119111,80000,80000,80,81,14,1,0,12,0,0,0,0.549329E-01,0.234967E-01,0.156853E-02,0.282640E-01,0.675387E-06,0.221573E-01,0.983687E-05,-0.197215E-03,-0.421240E-05,0.144027E-02,-0.555761E-05,22.0000,96.5206,0.520590,0.678955E+09,294.059
CH-CHA_201812020100.csv,2018-12-02,01:30,336.0624,0,36000,36000,-0.413196E-02,1,0.955765E-03,-1.31372,1,0.298981,0.470484E-02,2,0.298287E-02,0.105435E-03,2,0.668461E-04,-0.148929E-01,2,0.781299E-02,-0.133559E-03,2,0.103906E-03,0.299945,0.119229E-02,0.267193E-04,-0.427716E-02,-0.167020E-03,0.283814E-12,0.544446E-13,0.728568E-14,535.670,13.1165,13.2909,0.250000,0,0.102759,2.51618,2.54962,0.500000E-01,0,0.137510E-01,0.336710,0.341186,0.500000E-01,0,284.385,283.206,96559.5,1.18197,1012.47,0.244862E-01,0.683222E-05,0.965278E-02,1261.59,1228.45,0.816666E-02,100.000,0.00000,283.564,0.377455,0.368896,0.318717E-01,0.528747,-0.149014E-13,0.529829E-15,0.528747,1.23296,143.582,44.3430,3.45576,-9999,0.591254E-01,0.667023E-01,13.3908,0.150103,-279.228,0.185669E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.406430E-02,1.01665,-1.27849,1.03169,0.345377E-02,1.36224,0.773989E-04,1.36224,-0.109327E-01,1.36224,-0.980438E-04,1.36224,800009000,800009100,800009000,800009000,800009010,800109010,811119111,811119111,80100,80100,80,81,2,1,2,6,219,0,0,0.801854E-01,0.497471E-01,0.347206E-02,0.142557E-01,0.425176E-06,0.445715E-02,0.364932E-05,-0.106833E-02,0.192029E-05,-0.271244E-03,-0.243250E-05,22.0000,96.5197,0.519694,0.683183E+09,294.069
CH-CHA_201812020100.csv,2018-12-02,02:00,336.0833,0,36000,36000,-0.511493E-02,0,0.478698E-03,0.749273,2,0.571638,-0.822470E-02,2,0.304177E-02,-0.184325E-03,2,0.681697E-04,-0.418331E-01,1,0.131325E-01,-0.635849E-03,1,0.153127E-03,0.924689E-01,0.316901E-02,0.710213E-04,0.103187E-01,0.701139E-05,0.506324E-11,0.105641E-11,0.130020E-12,535.623,13.1181,13.2924,2.80000,0,0.111754,2.73700,2.77338,2.85000,0,0.137543E-01,0.336860,0.341338,5.00000,0,284.443,283.263,96559.5,1.18173,1012.47,0.244912E-01,-0.119443E-04,0.965193E-02,1261.74,1233.20,0.816760E-02,100.000,0.00000,283.565,0.518434,0.606359,0.418631E-01,0.798872,-0.152934E-12,0.945299E-14,0.798872,1.79572,135.207,49.4697,3.00383,-9999,0.657900E-01,0.877152E-01,-32.3466,-0.621394E-01,-91.1004,-0.951869E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.504263E-02,1.01434,0.736594,1.02090,-0.688464E-02,1.19465,-0.154293E-03,1.19465,-0.350172E-01,1.19465,-0.532250E-03,1.19465,800009000,800009100,800009000,800009000,800009000,800009000,801119111,811119111,80000,80000,80,81,2,11,0,0,64,0,0,0.507853E-01,0.116413,0.823178E-02,0.252961E-01,0.337277E-06,0.724245E-02,0.948555E-06,0.615637E-03,-0.382886E-05,-0.868969E-03,-0.132080E-04,22.0000,96.5217,0.521694,0.695260E+09,294.076
CH-CHA_201812020100.csv,2018-12-02,02:30,336.1041,0,36000,36000,-0.149890E-01,1,0.363383E-02,-0.955917,2,0.317133,0.159510E-01,1,0.490157E-02,0.357461E-03,1,0.109844E-03,-0.206580E-01,2,0.175489E-01,0.270127E-03,2,0.159016E-03,-0.951348E-01,0.450837E-02,0.101032E-03,-0.142597E-01,-0.156828E-03,0.103633E-10,0.192089E-11,0.263426E-12,535.823,13.1202,13.2947,1.55000,0,0.993176E-01,2.43190,2.46423,3.95000,0,0.136202E-01,0.333505,0.337939,2.50000,0,284.384,283.204,96559.5,1.18198,1012.47,0.244861E-01,0.231635E-04,0.965553E-02,1261.94,1228.31,0.816895E-02,100.000,0.00000,283.568,0.469505,0.600029,0.454769E-01,0.763241,-0.617156E-14,0.193409E-13,0.763241,2.73267,138.462,51.9579,3.41593,-9999,0.112611,0.239494,127.149,0.158083E-01,-59.9283,0.709325E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.148196E-01,1.01143,-0.939700,1.02068,0.128805E-01,1.23838,0.288652E-03,1.23838,-0.166815E-01,1.23838,0.218129E-03,1.23838,800009000,800009100,800009000,800009011,800009000,800109010,810119111,811119111,80111,80111,80,81,0,0,0,6,0,0,0,0.364148,0.102360,0.124804E-01,0.172801E-01,0.405341E-06,0.705258E-02,0.102941E-05,-0.785227E-03,0.716155E-05,-0.413873E-03,0.541186E-05,21.9456,96.5413,0.520890,0.711814E+09,294.083
CH-CHA_201812020100.csv,2018-12-02,03:00,336.1249,0,36000,36000,-0.183753E-01,1,0.343209E-02,-1.43792,1,2.83819,0.155803E-01,1,0.347918E-02,0.349161E-03,1,0.779699E-04,0.118288E-01,1,0.676369E-02,0.189047E-02,1,0.311912E-03,0.373245E-01,0.584375E-03,0.130961E-04,-0.112249E-02,0.319133E-04,-0.552637E-13,-0.101420E-13,-0.140760E-14,535.791,13.1205,13.2949,0.950000,0,0.983286E-01,2.40788,2.43990,2.30000,0,0.136469E-01,0.334188,0.338631,1.65000,0,284.407,283.227,96559.5,1.18188,1012.47,0.244881E-01,0.226256E-04,0.965495E-02,1261.97,1230.23,0.816912E-02,100.000,0.00000,283.568,0.187627,0.307249,0.235692E-01,0.360778,-0.103931E-13,-0.103144E-15,0.360778,1.50087,144.788,58.5889,3.74572,-9999,0.124690,0.229451,114.749,0.175166E-01,-92.2908,0.963706E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.180976E-01,1.01535,-1.41120,1.02265,0.125614E-01,1.24033,0.281507E-03,1.24033,0.953682E-02,1.24033,0.152417E-02,1.24033,800009000,800009100,800009000,800009000,800009000,800009011,811119111,811119111,80011,80011,80,81,0,0,0,10,128,0,0,0.223069,0.230283,0.554910E-02,0.214055,0.253681E-06,0.107906E-02,0.178225E-05,-0.117932E-02,0.698487E-05,0.236631E-03,0.378183E-04,22.0000,96.5213,0.521333,0.713692E+09,294.085
