file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,h2o_strg,ch4_strg,n2o_strg,h2o_v-adv,ch4_v-adv,n2o_v-adv,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_lgr_mean,status_code_lgr_mean,ch4_mean,n2o_mean,t_unknown_mean,mirror_ringdowntime_lgr_mean,fit_flag_lgr_mean
CH-CHA_202203201300.csv,2022-03-20,14:30,79.604,1,36000,36000,-0.682428E-01,1,0.763464E-02,100.140,1,7.51785,78.7243,1,14.3525,1.77470,1,0.323553,0.119895E-02,2,0.176507E-02,0.206884E-03,1,0.280912E-03,0.900950,1.14504,0.258129E-01,0.788250E-04,-0.155436E-04,-0.140584E-12,-0.427380E-13,-0.623072E-14,6.90229,6.91872,6.96692,1.80000,1,0.209832E-02,2.10332,2.11634,1.75000,1,0.305912E-03,0.306640,0.308538,1.75000,1,290.743,289.385,98016.2,1.17691,1009.19,0.245464E-01,0.115001,0.507917E-02,678.329,1840.08,0.431569E-02,36.8641,1161.75,274.598,0.141959,-1.14238,0.637344E-01,1.15292,0.631067E-12,-0.203677E-13,1.15292,4.05963,268.601,277.084,3.16896,-9999,0.240800,0.844381,-11.9837,-0.167728,1.27204,0.350134,0,31.5352,-4.78559,10.8250,26.9558,41.1093,57.6564,86.3798,-0.674274E-01,1.01209,102.408,1.01996,65.8311,1.19585,1.48405,1.19585,0.104939E-02,1.14252,0.198615E-03,1.04163,800009000,800009000,800009000,800009000,800009000,800019000,800009011,800009011,80101,80101,80,81,0,3,1,23,3,0,0,0.476968,1.15704,0.547429E-01,0.426567,0.517620,0.228633E-03,0.224665E-04,0.862212E-01,0.364281E-01,0.259384E-04,0.490925E-05,33.0000,0.506222,2.10329,0.306639,46.9286,0.950000,3.00000
CH-CHA_202203201300.csv,2022-03-20,15:00,79.624,1,36000,36000,-0.188089E-01,1,0.566281E-02,52.0830,0,4.11677,74.9133,0,11.9275,1.68905,0,0.268926,0.264839E-03,2,0.292306E-02,0.190681E-04,2,0.118780E-03,0.248180,-0.903519,-0.203714E-01,-0.395387E-03,0.148329E-04,0.576378E-14,0.185391E-14,0.271550E-15,6.49621,6.51483,6.55755,1.80000,1,0.208949E-02,2.09548,2.10761,1.75000,1,0.306057E-03,0.306934,0.308712,1.75000,1,290.989,289.541,98003.0,1.17629,1008.99,0.245629E-01,0.109450,0.477944E-02,638.644,1858.48,0.406313E-02,34.3638,1219.84,273.761,-0.414875,-0.705861,0.176421E-01,0.818946,0.268167E-12,0.887253E-15,0.818946,3.25318,308.169,239.555,1.23439,-9999,0.126451,0.724829,-3.33607,-0.602505,0.695244,0.347035,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.185465E-01,1.01415,54.8866,1.02080,61.6601,1.21494,1.39023,1.21494,0.236631E-03,1.11921,0.182201E-04,1.04654,800009000,800009000,800009000,800009000,800009000,800019000,800009011,800009011,80111,80111,80,81,4,0,2,60,32,0,0,0.853401,0.544340,0.519170E-01,0.177682,0.380141,0.230056E-03,0.219031E-04,0.462454E-01,0.341482E-01,0.585049E-05,0.450475E-06,33.0000,0.507000,2.09548,0.306933,46.9460,0.950000,3.00000
CH-CHA_202203201300.csv,2022-03-20,15:30,79.645,1,36000,36000,-0.351828E-01,0,0.637412E-02,57.5749,0,5.29969,93.9504,0,15.0253,2.11915,0,0.338911,0.135428E-01,0,0.718313E-02,-0.695489E-04,0,0.272031E-03,0.684295,0.418149,0.943178E-02,-0.166896E-03,-0.109961E-04,0.963395E-14,0.300737E-14,0.440888E-15,6.68240,6.70214,6.74736,1.80000,1,0.208600E-02,2.09217,2.10461,1.75000,1,0.305813E-03,0.306716,0.308541,1.75000,1,291.487,289.972,97984.2,1.17424,1009.09,0.246043E-01,0.137321,0.490861E-02,656.880,1910.15,0.418025E-02,34.3890,1253.27,274.151,0.390888,-0.913714,0.409988E-01,0.994659,-0.348427E-12,0.144169E-14,0.994659,3.43176,257.605,293.161,2.36234,-9999,0.173096,0.556146,-7.74008,-0.259687,0.612822,0.280712,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.347359E-01,1.01287,61.5244,1.02021,81.3263,1.15523,1.83440,1.15523,0.107595E-01,1.25868,-0.667622E-04,1.04174,800009000,800009000,800009000,800009000,800009010,800019010,800009011,800009011,80110,80110,80,81,0,1,2,50,21,0,0,0.296595,0.771149,0.445476E-01,0.211392,0.529336,0.463033E-03,0.211274E-04,0.519232E-01,0.451341E-01,0.266516E-03,-0.165372E-05,33.0000,0.506639,2.09216,0.306714,46.9465,0.950000,3.00000
CH-CHA_202203201300.csv,2022-03-20,16:00,79.666,1,36000,36000,-0.884129E-01,1,0.149933E-01,48.6488,1,7.21938,74.3543,1,16.4538,1.67749,1,0.371211,0.568737E-02,1,0.350610E-02,-0.453152E-03,1,0.250607E-03,0.343437,-1.12649,-0.254146E-01,-0.331945E-03,-0.494031E-05,-0.214525E-13,-0.721974E-14,-0.106144E-14,6.17459,6.19698,6.23562,1.80000,1,0.207803E-02,2.08557,2.09708,1.75000,1,0.305510E-03,0.306618,0.308310,1.75000,1,291.783,290.189,97973.9,1.17346,1008.82,0.246252E-01,0.108701,0.453476E-02,607.305,1936.58,0.386444E-02,31.3597,1329.27,273.067,0.225134,-0.583851E-01,0.490753E-01,0.237703,-0.156684E-12,-0.347432E-14,0.237703,3.14570,229.083,345.461,11.9148,-9999,0.274488,0.629292,-36.5217,-0.550358E-01,0.654284,0.149716,0,35.1662,-5.33661,12.0714,30.0595,45.8427,64.2951,96.3257,-0.856809E-01,1.03189,50.7538,1.03215,57.6783,1.28912,1.30127,1.28912,0.540790E-02,1.05168,-0.439711E-03,1.03057,800009000,800009000,800009000,800009000,800009000,800019000,800109011,810119011,80111,80111,80,81,9,2,0,31,11,0,0,0.396732,0.808723,0.531284E-01,0.213365,0.376115,0.185714E-03,0.206526E-04,0.428732E-01,0.320440E-01,0.134001E-03,-0.108955E-04,33.0000,0.506778,2.08559,0.306618,46.9662,0.950000,3.00000
CH-CHA_202203201300.csv,2022-03-20,16:30,79.687,1,36000,36000,-0.130614,1,0.171822E-01,8.05050,1,2.33018,62.3714,1,17.4751,1.40701,1,0.394212,-0.704048E-02,2,0.439740E-02,0.454233E-03,1,0.195282E-03,-0.167261,-0.630146,-0.142151E-01,-0.100187E-03,-0.210478E-06,-0.127143E-12,-0.447903E-13,-0.659122E-14,5.89301,5.91449,5.94968,1.80000,1,0.207601E-02,2.08358,2.09470,1.75000,1,0.305500E-03,0.306614,0.308251,1.75000,1,291.909,290.083,97961.3,1.17386,1008.66,0.246195E-01,0.911739E-01,0.432906E-02,579.547,1923.67,0.368788E-02,30.1272,1344.12,272.425,-0.355475E-02,0.214497,0.353947E-01,0.217427,0.119597E-12,-0.215752E-13,0.217427,3.53758,27.6459,90.9494,9.36882,-9999,0.333569,0.653060,-396.028,-0.507539E-02,0.129074,0.203833E-01,0,41.8806,-6.35555,14.3763,35.7989,54.5957,76.5712,114.718,-0.126313,1.03405,11.3983,1.03360,58.7798,1.06110,1.32598,1.06110,-0.655152E-02,1.07463,0.430611E-03,1.05486,800009000,800009000,800009000,800009000,800009000,800019100,800119011,801119011,80111,80111,80,81,1,0,3,27,22,0,0,0.600943,0.654593,0.505850E-01,0.631683E-01,0.473285,0.204805E-03,0.205776E-04,0.962671E-02,0.326449E-01,-0.162255E-03,0.106645E-04,33.0000,0.506694,2.08358,0.306612,46.9755,0.950000,3.00000
CH-CHA_202203201300.csv,2022-03-20,17:00,79.708,1,36000,36000,-0.146439E-01,1,0.256653E-02,-1.19433,1,0.856532,26.0825,0,7.58905,0.588164,0,0.171134,0.292574E-02,1,0.314870E-02,-0.273472E-03,0,0.202615E-03,-0.605119,-0.421956,-0.951520E-02,-0.829537E-03,0.203515E-05,-0.196018E-13,-0.707678E-14,-0.104983E-14,5.70869,5.72565,5.75862,1.80000,1,0.206099E-02,2.06711,2.07759,1.75000,1,0.305746E-03,0.306654,0.308208,1.75000,1,291.973,289.702,97957.6,1.17545,1008.55,0.245880E-01,0.381130E-01,0.419619E-02,561.021,1877.65,0.356987E-02,29.8788,1316.63,271.981,1.19487,0.879507,0.573139E-01,1.48476,0.768298E-13,-0.343368E-14,1.48476,3.22130,151.939,36.3557,2.21225,-9999,0.111615,0.290416,100.003,0.200994E-01,-0.457905E-01,-0.902606E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.144823E-01,1.01116,0.228376,1.01998,22.9229,1.13784,0.516915,1.13784,0.237827E-02,1.23020,-0.249777E-03,1.09487,800009000,800009000,800009000,800009000,800019000,800019000,800019001,800119011,80100,80100,80,80,7,1,5,12,7,0,0,0.268568,0.283996,0.282667E-01,0.176898E-01,0.393530,0.285380E-03,0.207532E-04,0.192641E-03,0.127099E-01,0.588137E-04,-0.617689E-05,33.0000,0.506556,2.06713,0.306652,46.9597,0.950000,3.00000
CH-CHA_202203201300.csv,2022-03-20,17:30,79.729,1,36000,36000,-0.163203E-01,0,0.254725E-02,-13.2448,0,1.28633,13.3258,1,3.80040,0.300326,1,0.856504E-01,-0.629883E-03,2,0.739865E-03,0.323103E-03,0,0.171816E-03,-0.951707,-0.597690,-0.134703E-01,-0.470555E-03,0.272900E-04,0.183386E-13,0.691299E-14,0.103200E-14,5.45449,5.45887,5.48884,1.80000,1,0.205614E-02,2.05779,2.06773,1.75000,1,0.306948E-03,0.307194,0.308677,1.75000,1,291.898,289.104,97963.5,1.17807,1008.40,0.245358E-01,0.194612E-01,0.400920E-02,534.914,1807.38,0.340320E-02,29.5961,1272.47,271.333,1.28663,1.09675,0.701074E-01,1.69209,0.445651E-13,0.336212E-14,1.69209,3.28259,145.747,40.4449,2.37458,-9999,0.117700,0.168642,10.5741,0.190086,-0.993926,-0.947256E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.160457E-01,1.01711,-12.1993,1.03605,9.93796,1.34090,0.223974,1.34090,-0.420939E-03,1.49638,0.258644E-03,1.24922,800009000,800009000,800009000,800009000,800009000,800009000,800109011,801119011,80101,80101,80,80,15,13,1,11,1,0,0,0.167573,0.145726,0.239841E-01,0.501343E-01,0.223454,0.190984E-03,0.212439E-04,-0.102692E-01,0.549537E-02,-0.103848E-04,0.638088E-05,33.0000,0.506806,2.05780,0.307194,46.8922,0.950000,3.00000
CH-CHA_202203201300.csv,2022-03-20,18:00,79.749,1,36000,36000,-0.132384E-01,0,0.207264E-02,-20.8951,0,3.05810,5.77871,0,2.51221,0.130112,0,0.565642E-01,-0.786824E-03,1,0.676872E-03,-0.230175E-03,0,0.189513E-03,-1.58122,-0.498447,-0.112229E-01,0.253763E-03,0.172759E-04,0.777369E-14,0.306174E-14,0.456463E-15,5.25175,5.23741,5.26498,1.80000,1,0.206845E-02,2.06280,2.07242,1.75000,1,0.308377E-03,0.307535,0.308969,1.75000,1,291.219,288.113,97981.0,1.18243,1008.25,0.244473E-01,0.843125E-02,0.386047E-02,513.304,1696.10,0.326486E-02,30.2638,1182.80,270.775,0.928422,1.02164,0.553882E-01,1.38159,-0.656407E-13,0.148021E-14,1.38159,3.30613,139.654,47.7368,2.29762,-9999,0.105810,0.149817,4.86994,0.412736,-3.61588,-0.165644,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.129170E-01,1.02488,-19.6493,1.05148,4.20438,1.37445,0.946648E-01,1.37445,-0.521272E-03,1.50943,-0.177533E-03,1.29652,800009000,800009000,800009000,800009000,800009000,800109000,800109011,811109011,80110,80110,80,81,10,5,7,7,2,0,0,0.154475,0.125119,0.200387E-01,0.284396,0.215595,0.226680E-03,0.226195E-04,-0.164818E-01,0.231430E-02,-0.128108E-04,-0.436307E-05,33.0000,0.506611,2.06280,0.307533,46.7781,0.950000,3.00000
CH-CHA_202203201300.csv,2022-03-20,18:30,79.770,1,36000,36000,-0.292841E-02,1,0.899089E-03,-8.00297,1,2.28517,-2.43787,1,0.939120,-0.547714E-01,1,0.210991E-01,0.119147E-01,1,0.192518E-02,-0.751596E-04,1,0.616037E-04,-3.63821,0.533734,0.119914E-01,0.251407E-03,0.310919E-04,0.270909E-13,0.102367E-13,0.152553E-14,5.51089,5.47212,5.50223,1.80000,1,0.208237E-02,2.06772,2.07784,1.75000,1,0.310327E-03,0.308144,0.309652,1.75000,1,289.732,285.852,98004.2,1.19196,1008.33,0.242497E-01,-0.354919E-02,0.406634E-02,536.435,1464.38,0.341148E-02,36.6323,927.943,271.371,0.769433,0.417127,0.293068E-01,0.875718,0.161295E-12,0.491589E-14,0.875718,1.86070,154.699,28.4631,1.91782,-9999,0.495662E-01,0.137855,1.30726,1.53756,3.28277,-0.134339,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.276970E-02,1.05730,-7.28710,1.11509,-1.61600,1.50858,-0.363065E-01,1.50858,0.738898E-02,1.61249,-0.515968E-04,1.45667,800009000,800009000,800009000,800009000,800019000,800119000,811109011,811119011,80010,80010,80,81,11,10,9,24,17,0,0,0.109204,0.163534,0.297259E-02,0.639677,0.197393,0.951007E-03,0.242010E-04,-0.606306E-02,-0.880422E-03,0.180167E-03,-0.125810E-05,33.0000,0.506194,2.06771,0.308141,46.6103,0.950000,3.00000
CH-CHA_202203201300.csv,2022-03-20,19:00,79.791,0,36000,36000,0.435545E-02,1,0.612716E-03,12.6404,1,5.15890,-2.86223,1,1.13432,-0.640549E-01,1,0.253855E-01,0.240882E-01,1,0.466902E-01,-0.367691E-03,1,0.159858E-03,-6.65261,1.95940,0.438502E-01,0.871431E-02,0.888848E-05,0.855727E-14,0.302826E-14,0.417592E-15,6.35647,6.31798,6.35815,1.80000,1,0.224944E-02,2.23582,2.24856,1.75000,1,0.310194E-03,0.308315,0.310073,1.75000,1,286.021,281.778,98030.6,1.20913,1008.71,0.238977E-01,-0.415076E-02,0.476406E-02,619.521,1116.26,0.394007E-02,55.4997,496.739,273.341,-0.213369,-0.462140E-01,0.759653E-02,0.218449,0.635812E-14,0.134623E-14,0.218449,1.37474,9.17646,192.221,1.99285,-9999,0.600178E-01,0.196106,-1.46976,-1.36757,-4.41626,0.172679,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.421251E-02,1.03393,12.0921,1.03352,-2.74056,1.04440,-0.613321E-01,1.04440,0.227760E-01,1.05762,-0.354209E-03,1.03806,800009000,800109000,800009000,800009000,800009010,800009010,811109011,811109011,80010,80010,80,81,0,0,2,5,0,0,0,0.156875,0.232600,0.273701E-02,1.74068,0.152016,0.675740E-01,0.255008E-04,0.991430E-02,-0.146569E-02,0.547755E-03,-0.851862E-05,33.0000,0.506472,2.23563,0.308310,46.6290,0.950000,3.00000
CH-CHA_202203201900.csv,2022-03-20,19:30,79.812,0,36000,36000,-0.123253E-01,1,0.259160E-02,-6.36336,1,5.48821,-1.05902,1,0.839383,-0.236369E-01,1,0.187347E-01,-0.271841E-01,1,0.671076E-02,0.250593E-02,1,0.655929E-03,-4.62460,0.463855,0.103531E-01,-0.783099E-03,0.118969E-03,0.406310E-13,0.138492E-13,0.193680E-14,6.57010,6.51562,6.55835,1.80000,1,0.223944E-02,2.22087,2.23381,1.75000,1,0.313184E-03,0.310587,0.312396,1.75000,1,283.053,278.976,98070.3,1.22168,1008.77,0.236504E-01,-0.153167E-02,0.496446E-02,639.160,921.293,0.406363E-02,69.3764,282.133,273.772,-0.610815E-01,0.102471,0.120279E-01,0.119900,-0.814419E-14,0.618423E-14,0.119900,1.08619,68.7658,120.799,5.75739,-9999,0.100443,0.102461,13.6884,0.146840,6.00872,-0.514066E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.119935E-01,1.02766,-6.19953,1.03787,-0.947777,1.11737,-0.211540E-01,1.11737,-0.241669E-01,1.12485,0.226183E-02,1.10792,800009000,800109000,800009000,800009000,800009000,800009000,811109011,811109011,80110,80110,80,81,25,6,3,27,0,0,0,0.161652,0.399748E-01,0.329467E-02,0.834762,0.127202,0.127787E-02,0.312908E-04,-0.503048E-02,-0.500302E-03,-0.575307E-03,0.538441E-04,33.0000,0.506389,2.22081,0.310580,46.6061,0.950000,3.00000
CH-CHA_202203201900.csv,2022-03-20,20:00,79.833,0,36000,36000,-0.215353E-02,1,0.861632E-03,8.94804,1,2.45603,-1.24455,1,0.885787,-0.277777E-01,1,0.197704E-01,-0.110350E-01,1,0.280286E-01,-0.496343E-03,1,0.164325E-03,-0.650035E-02,-0.234327,-0.523007E-02,0.968298E-02,-0.139992E-03,-0.329894E-13,-0.123696E-13,-0.158327E-14,6.48048,6.41581,6.45724,1.80000,1,0.242990E-02,2.40566,2.41926,1.75000,1,0.311019E-03,0.307915,0.309656,1.75000,1,282.837,278.972,98100.8,1.22212,1008.71,0.236427E-01,-0.180000E-02,0.489000E-02,629.565,921.042,0.400123E-02,68.3536,291.477,273.563,0.622095,0.319823,0.325182E-01,0.700247,0.751423E-13,-0.509058E-14,0.700247,1.35252,156.953,27.2080,2.66167,-9999,0.419776E-01,0.157116,-0.710717,-2.82813,-7.18978,0.172913,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.212083E-02,1.01542,8.71010,1.02150,-1.15161,1.08070,-0.257034E-01,1.08070,-0.991388E-02,1.11309,-0.472477E-03,1.05051,800009000,800109000,800009000,800009000,800019000,800119010,811109011,811119011,80000,80000,80,81,0,0,5,2,0,0,0,0.663016E-01,0.246321,0.160888E-02,0.622439,0.138664,0.497406E-01,0.244086E-04,0.706545E-02,-0.607699E-03,-0.235905E-03,-0.112428E-04,33.0000,0.506250,2.40547,0.307912,46.5730,0.950000,3.00000
CH-CHA_202203201900.csv,2022-03-20,20:30,79.854,0,36000,36000,-0.936252E-03,1,0.774183E-03,6.41274,1,2.15927,1.06505,2,0.482274,0.237566E-01,2,0.107574E-01,0.855022E-01,1,0.470856E-01,-0.379481E-03,2,0.227869E-03,-1.09187,-0.434865,-0.969988E-02,0.468818E-02,-0.385249E-04,0.770155E-14,0.308361E-14,0.379666E-15,6.29901,6.23118,6.27026,1.80000,1,0.252205E-02,2.49489,2.50856,1.75000,1,0.310525E-03,0.307182,0.308865,1.75000,1,281.833,278.312,98126.6,1.22543,1008.60,0.235806E-01,0.153942E-02,0.476179E-02,611.609,879.785,0.388582E-02,69.5180,268.176,273.164,0.483238,0.486408,0.184874E-01,0.685896,-0.499569E-14,0.122266E-14,0.685896,1.30192,138.519,45.1873,1.54451,-9999,0.276410E-01,0.755118E-01,-0.283173,-7.09814,6.02105,0.187708,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.921868E-03,1.01560,6.34734,1.02160,0.989197,1.07668,0.220646E-01,1.07668,0.772420E-01,1.10694,-0.362830E-03,1.04589,800009000,800109000,800009000,800009000,800019010,800019010,811119011,811119011,80110,80110,80,81,0,6,2,0,0,0,0,0.622712E-01,0.875929E-01,0.115962E-02,0.461250,0.120256,0.235903,0.298681E-04,0.513551E-02,0.520296E-03,0.183284E-02,-0.860942E-05,33.0000,0.506500,2.49545,0.307173,46.5443,0.950000,3.00000
CH-CHA_202203201900.csv,2022-03-20,21:00,79.874,0,36000,36000,0.838204E-03,2,0.127527E-02,-4.91053,0,2.49537,-0.765707,1,0.502634,-0.170568E-01,1,0.111966E-01,-0.511506E-02,1,0.315870E-02,-0.215410E-04,0,0.561832E-04,-2.31972,0.206493,0.459982E-02,-0.154348E-01,0.142954E-03,-0.139423E-13,-0.486046E-14,-0.683817E-15,6.38724,6.31828,6.35845,1.80000,1,0.222668E-02,2.20264,2.21464,1.75000,1,0.313271E-03,0.309888,0.311577,1.75000,1,279.939,276.917,98146.2,1.23181,1008.62,0.234578E-01,-0.110528E-02,0.485363E-02,620.282,797.920,0.394026E-02,77.7373,177.638,273.358,0.315082,0.405079,0.226621E-01,0.513692,0.114527E-12,-0.218283E-14,0.513692,1.72006,129.013,52.1232,2.52849,-9999,0.260857E-01,0.122297,0.310867,6.46579,6.41307,-0.151514,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.722417E-03,1.16028,-3.77850,1.31198,-0.485766,1.57629,-0.108209E-01,1.57629,-0.319714E-02,1.59989,-0.143260E-04,1.50363,800009000,800109000,800009000,800009000,800009010,800009010,811119011,811119011,80100,80100,80,81,0,0,1,16,0,0,0,0.183322,0.601039E-01,0.116872E-02,0.694474,0.125749,0.400700E-02,0.247779E-04,-0.304121E-02,-0.253834E-03,-0.754747E-04,-0.338194E-06,33.0000,0.506778,2.20263,0.309881,46.5392,0.950000,3.00000
CH-CHA_202203201900.csv,2022-03-20,21:30,79.895,0,36000,36000,-0.580641E-02,1,0.192520E-02,-5.54470,1,3.79850,1.15918,2,0.658827,0.257877E-01,2,0.146567E-01,-0.454971E-02,2,0.591183E-01,-0.629787E-04,2,0.141708E-03,-2.31722,-0.509129,-0.113264E-01,0.104753E-01,-0.565129E-04,-0.189772E-13,-0.746016E-14,-0.959976E-15,6.17724,6.10495,6.14245,1.80000,1,0.242835E-02,2.39994,2.41235,1.75000,1,0.312481E-03,0.308824,0.310421,1.75000,1,278.851,275.532,98174.4,1.23846,1008.49,0.233337E-01,0.167104E-02,0.471470E-02,599.511,723.318,0.380692E-02,82.8835,123.806,272.889,0.168767,0.223731,0.139847E-01,0.280595,0.664119E-13,-0.307211E-14,0.280595,1.96479,135.630,52.9716,2.85678,-9999,0.684721E-01,0.229226,4.97991,0.403622,-4.78331,-0.648354E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.565566E-02,1.02665,-5.23339,1.05085,0.924525,1.25381,0.205675E-01,1.25381,-0.361852E-02,1.25734,-0.518635E-04,1.21432,800009000,800109000,800009000,800009000,800009010,800109010,811109011,811119011,80010,80010,80,81,0,0,4,0,0,0,0,0.154151,0.302217,0.208254E-02,0.643611,0.122010,0.209035,0.276260E-04,-0.419016E-02,0.479916E-03,-0.849522E-04,-0.121760E-05,33.0000,0.506917,2.39995,0.308815,46.5318,0.950000,3.00000
CH-CHA_202203201900.csv,2022-03-20,22:00,79.916,0,36000,36000,-0.329073E-01,1,0.567526E-02,-22.1249,1,5.05398,-1.50909,1,0.599668,-0.335635E-01,1,0.133371E-01,0.122254,1,0.346755E-01,0.281128E-03,2,0.582290E-03,-0.453042,-0.452285E-01,-0.100592E-02,0.231106E-02,0.125622E-05,0.592781E-13,0.237988E-13,0.300818E-14,6.15982,6.08603,6.12330,1.80000,1,0.247303E-02,2.44341,2.45580,1.75000,1,0.312592E-03,0.308848,0.310414,1.75000,1,278.260,275.261,98201.8,1.24003,1008.48,0.233043E-01,-0.217491E-02,0.470602E-02,597.819,709.493,0.379509E-02,84.2601,111.674,272.850,0.141839,0.176683,0.131951E-01,0.226957,-0.993965E-13,0.962335E-14,0.226957,2.10414,120.268,51.2429,3.33303,-9999,0.162904,0.320744,16.8095,0.119575,14.6611,-0.108606,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.322486E-01,1.02043,-21.5530,1.03216,-1.32075,1.14260,-0.293747E-01,1.14260,0.102667,1.19078,0.252887E-03,1.11168,800009000,800109000,800009000,800009000,800009000,800019010,811109011,811109011,80100,80100,80,81,0,0,1,15,0,0,0,0.502904,0.134710,0.387385E-02,0.502240,0.115057,0.241538E-01,0.263782E-04,-0.172350E-01,-0.684556E-03,0.240724E-02,0.592945E-05,33.0000,0.506056,2.44338,0.308835,46.5306,0.950000,3.00000
CH-CHA_202203201900.csv,2022-03-20,22:30,79.937,0,36000,36000,-0.127345E-01,1,0.159690E-02,-20.7506,1,3.58910,4.11763,1,1.10144,0.914976E-01,1,0.244751E-01,-0.764188E-01,1,0.253295E-01,0.460989E-03,1,0.220220E-03,-1.58607,0.202589,0.450171E-02,0.170329E-01,-0.505154E-04,-0.585491E-14,-0.262138E-14,-0.292158E-15,6.24902,6.17040,6.20871,1.80000,1,0.279783E-02,2.76263,2.77615,1.75000,1,0.311824E-03,0.307901,0.309408,1.75000,1,277.358,274.317,98227.7,1.24458,1008.51,0.232182E-01,0.592905E-02,0.478893E-02,606.267,663.086,0.384782E-02,91.4311,56.8191,273.043,-0.168929,0.927693E-01,0.214517E-01,0.193916,-0.378966E-12,-0.936933E-15,0.193916,1.60240,42.8796,151.226,6.35126,-9999,0.101153,0.325552,4.29171,0.468345,-5.03944,-0.163436,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.123595E-01,1.03034,-19.4944,1.05642,3.25983,1.26314,0.724364E-01,1.26314,-0.608967E-01,1.25489,0.376393E-03,1.22476,800009000,800109000,800009000,800009000,800009000,800109000,811119011,811119011,80100,80100,80,81,1,2,2,0,0,0,0,0.708986E-01,0.576259,0.394644E-02,0.383433,0.124831,0.166039E-01,0.215899E-04,-0.155312E-01,0.168185E-02,-0.142270E-02,0.879346E-05,33.0000,0.506444,2.76259,0.307886,46.5281,0.950000,3.00000
